word,tags,ipa,results
daoire,Ulster; Munster; Connacht,ˈd̪ˠiːɾʲə,dʲæiɾʲi
daor,Ulster; Connacht,d̪ˠiːɾˠ,d̪aəɾˠ
de,,"dʲə, dʲɛ",dʲɛ
deamhan,Connacht,dʲəunˠ,dʲɑmˠhən̪
deannach,,dʲanˠəx,dʲɑn̪n̪əx
dearcaim,Munster; Connacht,ˈdʲaɾˠkəmʲ,dʲærcimʲ
dearmadacha,,ˈdʲaɾˠmˠəd̪ˠəx,dʲæɾˠmˠəd̪əkhə
dearnadh,Connacht,"ˈdʲaːɾˠn̪ˠuː, ˈdʲaːɾˠn̪ˠəvˠ",dʲæɾˠn̪ə
deineann,,ˈdʲɪnʲən̪ˠ,dʲɛn̪ən̪ˠ
deirge,,ˈdʲɛɾʲɪɟɪ,dʲɛɾʲɟi
deisceabal,,ˈdʲɛʃcəbˠəlˠ,dʲɛʃcəbˠəl̪
deisceart,,ˈdʲɛʃcəɾˠt̪ˠ,dʲɛʃcəɾˠt̪
deoire,Munster; Connacht,ˈdʲoːɾʲə,dʲoːiɾʲi
dh',,"j, ɣ",dç
dheas,,jasˠ,dʲçɑsˠ
dhochtúirí,Connacht,ˈɣɔxt̪ˠuːɾʲiː,d̪hʊkht̪iɾʲi
dhuibh,,"ɣɨ̞vʲ, ɣɪvʲ",d̪hɪbʲ
dhúil,,ɣuːlʲ,d̪hɪl̪
dia,,dʲiə,dʲiə
dian,,"dʲiənˠ, dʲiən̪ˠ",dʲiən̪
diaspóra,Connacht,ˈdʲiəsˠpˠoːɾˠə,dʲiəsˠpˠəɾˠə
did,,ˈdʲɪdʲ,dʲɪdʲ
diúracán,Connacht,ˈdʲuːɾˠəkɑːnˠ,dʲɪəɾˠəkən̪
do-,,d̪ˠɔ,d̪ʊ
doir,,d̪ˠɛɾʲ,dʲəiɾʲ
doirtear,,ˈd̪ˠɨ̞ɾˠtʲəɾˠ,dʲɛɾʲtʲəɾˠ
dois,,d̪ˠɔʃ,dʲɛʃ
dollar,,ˈd̪ˠɔl̪ˠəɾˠ,d̪ʊl̪l̪ʊ̽ɾˠ
doras,Ulster; Connacht,ˈd̪ˠɔɾˠəsˠ,d̪ʊɾˠʊ̽sˠ
dorchadas,,ˈd̪ˠɔɾˠəxəd̪ˠəsˠ,d̪ʊɾˠkhʊ̽d̪ʊ̽sˠ
dorn,Connacht,d̪ˠoːɾˠn̪ˠ,d̪əuɾˠn̪
dortha,,"ˈd̪ˠɨ̞ɾˠhə, ˈd̪ˠʌɾˠhə",d̪ʊɾˠt̪hʊ̽
drabhlásach,Connacht,ˈd̪ˠɾˠəulˠɑːsˠəx,d̪ɾˠabˠhl̪əsˠəx
dragan,,ˈd̪ˠɾˠaɡənˠ,d̪ɾˠagən̪
dreach,,dʲɾʲax,dɾʲəx
dream,Ulster; Connacht,dʲɾʲamˠ,dɾʲɑmˠ
dreoite,Munster; Connacht,ˈdʲɾʲoːtʲə,dɾʲoːitʲi
dril,,dʲɾʲɪlʲ,dɾʲɪl̪
droch-,Connacht,d̪ˠɾˠɔx,d̪ɾˠʊk
dromanna,,ˈd̪ˠɾˠɔmˠən̪ˠə,d̪ɾˠʊmˠʊ̽n̪n̪ʊ̽
dromchla,,ˈd̪ˠɾˠɔmˠxlˠə,d̪ɾˠʊmˠkhl̪ʊ̽
dromán,Connacht,"ˈd̪ˠɾʊmˠɑːnˠ, ˈd̪ˠɾʊmˠɑːn̪ˠ",d̪ɾˠʊmˠʊ̽n̪
druid,,d̪ˠɾˠɪdʲ,d̪ɾˠɪdʲ
druide,,ˈd̪ˠɾˠɪdʲə,d̪ɾˠɪdʲi
druncaera,Connacht,ˈd̪ˠɾˠʊŋkeːɾˠə,d̪ɾˠʊnceːɾˠʊ̽
drúis,,d̪ˠɾˠuːʃ,d̪ɾˠɪʃ
dteach,,dʲax,dtʲəx
dté,,dʲeː,dtʲɛ
dtéann,,dʲeːn̪ˠ,dtʲən̪ˠ
duais,,ˈd̪ˠuəʃ,dʲuaiʃ
dualgas,,"ˈd̪ˠuəlˠɡəsˠ, ˈd̪ˠuəl̪ˠɡəsˠ",d̪ual̪gəsˠ
duileasc,,ˈd̪ˠɪlʲəsˠk,d̪ɪl̪əsk
duine,Ulster; Munster; Connacht,ˈd̪ˠɪnʲə,d̪ɪn̪ə
dusta,,"ˈd̪ˠɪsˠt̪ˠə, ˈd̪ˠʊsˠt̪ˠə",d̪ʊsˠt̪ʊ̽
déag,,dʲeːɡ,dʲɑg
déanaí,Connacht,ˈdʲeːn̪ˠiː,dʲɑn̪ə
déanta,,ˈdʲeːn̪ˠt̪ˠə,dʲɑn̪t̪ə
déarfainn,,ˈdʲeːɾˠ(h)ən̠ʲ,dʲærfʲiən̠ʲ
dínn,,"dʲiːn̠ʲ, d̪ˠiːn̠ʲ",dʲən̠ʲ
díol,,dʲiːlˠ,d̪ɪl̪
dísc,,dʲiːʃc,dʲɪʃk
dócha,Munster; Connacht,ˈd̪ˠoːxə,d̪ʊkhʊ̽
dúcha,,ˈd̪ˠuːxə,d̪ʊkhʊ̽
dúide,,ˈd̪ˠuːdʲə,d̪ɪdʲi
dúideanna,,ˈd̪ˠuːdʲən̪ˠə,d̪ɪdʲən̪n̪ə
dúin,,d̪ˠuːnʲ,d̪ɪn̪
dúisím,Connacht,ˈd̪ˠuːʃiːmʲ,d̪ɪʃimʲ
dúlra,,ˈd̪ˠuːlˠɾˠə,d̪ʊl̪ɾˠʊ̽
dúnaim,Munster; Connacht,ˈd̪ˠuːn̪ˠəmʲ,d̪ʊn̪imʲ
dúramar,,ˈd̪ˠuːɾˠəmˠəɾˠ,d̪ʊɾˠʊ̽mˠʊ̽ɾˠ
dúras,,ˈd̪ˠuːɾˠəsˠ,d̪ʊɾˠʊ̽sˠ
dúrt,,ˈd̪ˠuːɾˠt̪ˠ,d̪əuɾˠt̪
eabar,,ˈabˠəɾˠ,abˠəɾˠ
eala,,"ˈalˠə, ˈal̪ˠə",al̪ə
eang,,"aŋ, ɨ̞ɡ",ang
eangach,Connacht,ˈaŋ(ɡ)əx,an̪gəx
eascracha,,ˈaskrəxə,asˠkɾˠəkhə
easpach,Connacht,ˈasˠpˠəx,asˠpˠəx
eiscir,,ˈɛʃcəɾʲ,ɛʃciɾʲ
eitil,,ˈɛtʲɪlʲ,ɛtʲəl̪
eitim,,ˈɛtʲəmʲ,ɛtʲimʲ
eitleán,Connacht,ˈɛtʲ(ə)lʲɑːnˠ,ɛtʲl̪ən̪
fadhb,,fˠəibˠ,fˠad̪hbˠ
fadú,Connacht,ˈfˠad̪ˠuː,fˠad̪ə
faocha,Ulster; Connacht,ˈfˠiːxə,fˠaəkhə
faoi,,fˠiː,fʲæə
faoi dhó,,fˠiː ˈɣoː,fʲæə d̪hʊ
faoin,,fˠiːnʲ,fʲæən̪
faoinarb,,ˈfˠiːnˠəɾˠbˠ,fʲæən̪əɾˠbˠ
faoinarbh,,ˈfˠiːnˠəɾˠvˠ,fʲæən̪əɾˠb
feadaíl,Connacht,ˈfʲad̪ˠiːlʲ,fʲɑdʲəl̪
feadh,,,fʲə
feadh,Connacht,fʲa(ː),fʲə
feadha,Munster; Connacht,fʲɑː,fʲɑd̪hə
fearúil,Connacht,ˈfʲaɾˠuːlʲ,fʲæɾˠəl̪
feascar,,ˈfʲasˠkəɾˠ,fʲɑsˠkəɾˠ
feiceálach,,ˈfʲɛcalˠa(x),fʲɛcəl̪əx
feola,Munster; Connacht,ˈfʲoːl̪ˠə,fʲoːl̪ə
fhaire,,ˈaɾʲə,fʲçaiɾʲi
fheileann,,ˈɛlʲən̪ˠ,fʲçɛl̪ən̪ˠ
fheis,,ɛʃ,fʲçɛʃ
fhlaith,,"lˠa, lˠah",fˠhl̪aitʲ
fhuaire,,ˈuəɾʲə,fʲçuaiɾʲi
fhuilimid,,ˈɪlʲəmʲədʲ,fˠhɪl̪əmʲədʲ
fhéadaim,Munster; Connacht,ˈeːd̪ˠəmʲ,fʲçɑdʲimʲ
fhéar,,eːɾˠ,fʲçæɾˠ
fhéin,,heːnʲ,fʲçɛn̪
fiabhrais,,ˈfʲiəvˠɾˠəʃ,fʲiəbˠhɾʲiʃ
fiacaile,,ˈfʲiəkəlʲə,fʲiəcəl̪ə
fiartha,,ˈfʲiəɾˠhə,fʲiəɾˠt̪hə
ficheall,Connacht,fʲiːl̪ˠ,fʲɪcçəl̪l̪
ficheall,Munster; Connacht,ˈfʲɪhəl̪ˠ,fʲɪcçəl̪l̪
fionnuar,,ˈfʲɪn̪ˠˌuəɾˠ,fˠɪn̪n̪əɾˠ
fiáin,Connacht,ˈfʲiːɑːnʲ,fʲiəən̪
fiú,,fʲuː,fʲɪə
focail,Munster; Connacht,ˈfˠɔkəlʲ,fˠɛcəl̪
focal,Ulster; Munster; Connacht,ˈfˠɔkəl̪ˠ,fˠʊkʊ̽l̪
foirmiúlacht,Connacht,"ˈfˠɔɾˠmʲuːlˠəxt̪ˠ, ˈfˠɔɾˠmʲuːl̪ˠəxt̪ˠ",fʲɛɾʲmʲiəl̪əkht̪
fos,Munster; Connacht,fˠɔsˠ,fˠʊsˠ
foshruth,,ˈfˠɔ(h)rˠʊ(h),fˠʊsˠhɾˠʊ̽t
freagair,,ˈfʲɾʲaɡəɾʲ,fɾʲɑɟiɾʲ
freastal,,"ˈfʲɾʲasˠt̪ˠəlˠ, ˈfʲɾʲasˠt̪ˠəl̪ˠ",fɾʲɑsˠt̪əl̪
freastalaí,Connacht,ˈfʲɾʲasˠt̪ˠəlˠiː,fɾʲɑsˠt̪əl̪ə
fuacht,Munster; Connacht,fˠuəxt̪ˠ,fˠuakht̪
fuaire,,ˈfˠuəɾʲə,fʲuaiɾʲi
fuarán,Connacht,"ˈfˠuəɾˠɑːnˠ, ˈfˠuəɾˠɑːn̪ˠ",fˠuaɾˠən̪
fuilid,,ˈfˠɪlʲədʲ,fˠɪl̪idʲ
fuinneoga,Connacht,ˈfˠɪn̠ʲoːɡə,fˠɪn̪n̪oːgə
fágálacha,Connacht,"ˈfˠɑːɡɑːlˠəxiː, ˈfˠɑːɡɑːlˠəxə",fˠagəl̪əkhə
fáinní,Connacht,ˈfˠɑːn̠ʲiː,fʲain̪n̪ə
fásach,Munster; Connacht,ˈfˠɑːsˠəx,fˠasˠəx
féach,,fʲeːx,fʲəx
féarach,Connacht,ˈfʲeːrəx,fʲæɾˠəx
féich,,fʲeːç,fʲɛc
féil,,fʲeːlʲ,fʲɛl̪
féinphic,,ˈfʲeːnʲˌfʲɪc,fʲɛnpʲçic
fí,Munster; Connacht,fʲiː,fʲɪ
fíniúnach,Connacht,ˈfʲiːnʲuːnˠəx,fʲɪn̪əən̪əx
fír,,fʲiːɾʲ,fʲəiɾʲ
fírinneach,Connacht,ˈfʲiːɾʲən̠ʲəx,fʲɪɾʲən̪n̪əx
fón,,fˠoːnˠ,fˠʊn̪
fúinn,,fˠuːn̠ʲ,fˠʊən̠ʲ
gCeanada,,ˈɟanˠəd̪ˠə,gcɑn̪əd̪ə
gabha,Galway; Connacht,ɡau,gabˠhə
gaige,,ˈɡaɟɪ,ɟaiɟi
gairge,,ˈɡaɾʲɪɟə,ɟaiɾʲɟi
gairm,,,ɟɑːɾʲmˠ
gaisce,,ˈɡaʃcɪ,ɟaiʃci
gaiste,,ˈɡaʃtʲə,ɟaiʃtʲi
gallán,,,gal̪l̪ən̪
gallán,Connacht,"ˈɡal̪ˠɑːnˠ, ˈɡal̪ˠɑːn̪ˠ",gal̪l̪ən̪
gan,,"ɡənˠ, ɡən̪ˠ",gan̪
gaobhar,Ulster; Connacht,ˈɡiːwəɾˠ,gaəbˠhəɾˠ
garda,Munster; Connacht,ˈɡɑːɾˠd̪ˠə,gaɾˠd̪ə
gasta,,ˈɡasˠt̪ˠə,gasˠt̪ə
gasúr,Connacht,ˈɡasˠuːɾˠ,gasˠəɾˠ
gc,,"ɟ, ɡ",gk
gcaoimhe,Ulster; Connacht,ˈɡiːvʲə,gcæimʲçi
gcara,,ˈɡɑɾˠə,gkaɾˠə
gceantar,,ˈɟan̪ˠt̪ˠəɾˠ,gcɑn̪t̪əɾˠ
gcodlaíonn,Connacht,ˈɡol̪ˠiːn̪ˠ,gkʊd̪l̪ʊ̽ʊ̽n̪n̪
gcoill,Connacht,"ɡəil̠ʲ, ɡɞl̠ʲ",gcɔl̪l̪
gcoinneal,,ˈɡɪn̠ʲəlˠ,gcɔn̪n̪əl̪
gcroí,,ɡɾˠiː,gkɾʲɔ
gcéadta,,ˈɟeːt̪ˠə,gcɑd̪t̪ə
gcúl,,"ɡuːlˠ, ɡuːl̪ˠ",gkʊl̪
gearba,,ˈɟaɾˠəbˠə,ɟæɾˠbˠə
gearrán,Munster; Connacht,ɟəˈɾˠɑːn̪ˠ,ɟæɾˠɾˠən̪
gearán,Connacht,ˈɟaɾˠɑːnˠ,ɟæɾˠən̪
geasa,,ˈɟasˠə,ɟɑsˠə
geimhreadh,Connacht,"ˈɟĩvʲɾʲuː, ˈɟɛvʲɾʲu",ɟɛmʲhɾʲə
geimhrí,Connacht,"ˈɟivʲɾʲiː, ˈɟiːvʲɾʲiː, ˈɟĩvʲɾʲiː, ˈɟɛvʲɾʲiː",ɟɛmʲhɾʲi
ghaiscígh,Connacht,ˈɣaʃciː,ɟçaiʃciɟ
ghaoth,Ulster; Connacht,ɣiː,ghaət
gheall,Mayo; Connacht,jal̪ˠ,ɟçɑl̪l̪
ghiorria,Munster; Connacht,ˈjɪɾˠiə,ghɪrɾʲi
ghlic,,"jlʲɪc, ʝlʲɪc",ghl̪ɪc
ghnáth,,,ghn̪at
ghob,,ɣɔbˠ,ghʊbˠ
ghrá,,,ghɾˠa
gibe,Munster; Connacht,ˈɟɪbʲə,ɟɪbʲi
gile,,ˈɟɪlʲə,ɟɪl̪ə
ging,,ɟɪɲ,ɟɪng
ginideach,Munster; Connacht,ˈɟɪnʲədʲəx,ɟɪn̪idʲəx
giorraím,Connacht,ˈɟɪɾˠiːmʲ,gɪrɾʲimʲ
giosta,,ˈɟɪsˠt̪ˠə,gɪsˠt̪ə
giucs,,ɟɯksˠ,ɟɪəksˠ
giúiré,,ˈɟuːɾʲeː,ɟɪiɾʲi
gleo,Munster; Connacht,ɟlʲoː,gl̪oː
glice,,ˈɟlʲɪcɪ,gl̪ɪci
glinne,,ˈɟlʲin̠ʲə,gl̪ɪn̪n̪ə
gliú beach,,ˌɟlʲuː ˈbʲax,gl̪ɪə bʲəx
gnás,Connacht,"ɡnˠɑːsˠ, ɡɾˠɑːsˠ",gɾˠasˠ
gnáth,,,gɾˠat
gnéas,,"ɟnʲeːsˠ, ɟɾʲeːsˠ",gɾʲ'asˠ
god é,,ɡəˈd̪ˠeː,gʊd̪ ɛ
goib,,ɡɪbʲ,ɟɛbʲ
gorm,Ulster; Connacht,ˈɡɔɾˠəmˠ,gʊɾˠəmˠ
griandó,Munster; Connacht,ˈɟɾʲiən̪ˠˌd̪ˠoː,gɾʲiən̪d̪ə
grinne,Ulster; Kerry; Cork; Connacht,ˈɟɾʲɪn̠ʲə,gɾʲɪn̪n̪ə
gráin,Munster; Connacht,ɡɾˠɑːnʲ,gɾʲain̪
gréisceach,Munster; Connacht,ˈɟɾʲeːʃcəx,gɾʲɛʃcəx
gríos,,ɡɾʲɪsˠ,gɾˠɪsˠ
gróig,Connacht,ˈɡɾˠoːɟ,gɾʲɛɟ
grúdaire,,ˈɡɾˠuːd̪əɾʲə,gɾˠɛdʲiɾʲi
grús,,ɡɾˠuːsˠ,gɾˠʊsˠ
guaillí,Connacht,ˈɡuəl̠ʲiː,ɟuaəl̪l̪ə
guite,,ˈɡɪtʲə,gɪtʲi
gunna,Munster; Connacht,ˈɡʊn̪ˠə,gʊn̪n̪ʊ̽
gáirí,Connacht,ˈɡɑːɾʲiː,ɟaiɾʲi
hachar,,ˈhaxəɾˠ,hakhəɾˠ
haige,,ˈhaɟɪ,çaiɟi
hard,,haːɾˠd̪ˠ,hɑːɾˠd̪
hola,,ˈhɔl̪ˠə,hʊl̪ʊ̽
hár,Munster; Connacht,hɑːɾˠ,hɑːɾˠ
héag,Ulster; Connacht,heːɡ,çɑg
i dtreo,Munster; Connacht,əˈdʲɾʲoː,ɪ d̪tɾʲoː
i m'ainneoin,Connacht,əˈmˠan̠ʲoːnʲ,ɪ mʲain̪n̪oːən̪
i ngeall ar,Galway; Connacht,əˈɲɑːl̪ˠ eɾʲ,ɪ nɟɑl̪l̪ ɑːɾˠ
i ngrá,Munster; Connacht,əˈŋɾˠɑː,ɪ n̪gɾˠa
i ngéibheann,,əˈɲeːvʲən̪ˠ,ɪ nɟɛbʲçən̪ˠ
iadsan,,ˈiəd̪ˠsˠənˠ,iəd̪sˠən̪
iarnbhreac,,ˈiəɾˠn̪ˠˌvʲɾʲak,iəɾˠn̪bˠhɾʲək
iarracht,Munster; Connacht,ˈiəɾˠəxt̪ˠ,iəɾˠɾˠəkht̪
iasc,,iəsˠk,iəsk
imeanna,,ˈɪmʲən̪ˠə,ɪmʲən̪n̪ə
imigh,Mayo; Aran; Connacht,ˈimʲiː,ɪmʲiɟ
imirt,Munster; Connacht,ˈɪmʲəɾˠtʲ,ɪmʲiɾʲt̪
impí,Connacht,ˈɪmʲpʲiː,ɪmʲpʲi
imreas,Connacht,ˈimʲɾʲəsˠ,ɪmʲɾʲəsˠ
imím,Connacht,ˈimʲiːmʲ,ɪmʲimʲ
inneoin,Connacht,ˈin̠ʲuːnʲ,ɪn̪n̪oːən̪
inné,Ulster; Connacht,"əˈn̠ʲeː, ɪˈn̠ʲeː",ɪn̪n̪ə
iomlán,Connacht,"ˈʊmˠlˠɑːnˠ, ˈʊmˠl̪ˠɑːn̪ˠ",ɪmˠl̪ən̪
is,,"sˠ, ɪsˠ, ʃ",ɪʃ
is cuma,,əsˠ ˈkʊmˠə,ɪʃ kʊmˠʊ̽
ise,,ˈɪʃə,ɪʃi
it,,ɪt̪ˠ,ɪtʲ
ith,,i(h),ɪtʲ
itheann,,"ˈihən̪ˠ, ˈiːn̪ˠ",ɪtʲçən̪ˠ
lachtach,Connacht,ˈl̪ˠaxt̪ˠəx,l̪akht̪əx
laethanta na riabhaí,Connacht,ˈl̪ˠeːhən̪ˠt̪ˠə n̪ˠə ˈɾˠiəwiː,l̪eːt̪hən̪t̪ə n̪a ɾʲiəbʲçi
lagsprid,,ˈl̪ˠɑɡsˠpʲɾʲidʲ,l̪agsˠpɾʲidʲ
lannach,Connacht,ˈl̪ˠan̪ˠəx,l̪an̪n̪əx
lao,Ulster; Connacht,l̪ˠiː,l̪aə
las,,l̪ˠasˠ,l̪asˠ
lasann,,ˈl̪ˠasˠən̪ˠ,l̪asˠən̪ˠ
lasas,,ˈl̪ˠasˠəsˠ,l̪asˠəsˠ
le déanaí,Connacht,lʲə ˈdʲeːn̪ˠiː,l̪ɛ dʲɑn̪ə
le haghaidh,,lʲɛˈhiː,l̪ɛ haɟçiː
le haghaidh,Cois-Fharraige; Connacht,lʲəi̯,l̪ɛ haɟçiː
leanúint,Connacht,ˈl̠ʲanˠuːn̠ʲtʲ,l̪an̪ən̪t̪
leath,,lʲæx,l̪at
leathanach,Connacht,ˈl̠ʲɑːnˠəx,l̪at̪hən̪əx
leathanach,Munster; Connacht,ˈl̠ʲahənˠəx,l̪at̪hən̪əx
led,,lʲɛd̪ˠ,l̪ɛdʲ
leirg,Ulster; Connacht,ˈl̠ʲɛɾʲɪɟ,l̪əiɾʲg
leis-sean,,ˈlʲɛʃənˠ,l̪ɛʃʃən̪
leitean,,ˈl̠ʲɛtʲənˠ,l̪ɛtʲən̪
leon,Connacht,l̠ʲuːnˠ,l̪oːn̪
leás,Munster; Connacht,l̠ʲɑːsˠ,l̪asˠ
liach,Ulster; Connacht,l̠ʲiəx,l̪iəx
lic,,l̠ʲɪc,l̪ɪc
ligeann,,ˈl̠ʲɪɟən̪ˠ,l̪ɪɟən̪ˠ
ligthe,,ˈl̠ʲɪcɪ,l̪ɪɟtʲçi
linn,,lʲɪn̠ʲ,l̪ən̠ʲ
liom,stressed; Munster; Connacht,lʲʊmˠ,l̪iːmˠ
liom,unstressed; Connacht,lʲəmˠ,l̪iːmˠ
liomóg,Connacht,ˈl̠ʲʊmˠoːɡ,l̪ɪmˠəg
lios,,"l̠ʲɪsˠ, l̠ʲʊsˠ",l̪ɪsˠ
lochta,,ˈl̪ˠɔxt̪ˠə,l̪ʊkht̪ʊ̽
lorga,Munster; Connacht,ˈl̪ˠɔɾˠəɡə,l̪ʊɾˠəgʊ̽
luaigh,,,l̪uiː
luain,,ˈl̪ˠuənʲ,l̪uaən̪
luath,Ulster; Connacht,l̪ˠuə,l̪uat
luathcha,,ˈl̪ˠuəxə,l̪uat̪hkhə
luchóg,Connacht,ˈl̪ˠɔxoːɡ,l̪ʊkhʊ̽g
luígí,,ˈl̪ˠiːɟiː,l̪ɪɟi
láib,Munster; Connacht,l̪ˠɑːbʲ,l̪aibʲ
láin,Munster; Connacht,l̪ˠɑːnʲ,l̪ain̪
láma,Munster; Connacht,ˈl̪ˠɑːmˠə,l̪amˠə
léan,,,l̪an̪
léas,,l̠ʲeːsˠ,l̪asˠ
lím,,l̠ʲiːmʲ,l̪iːmʲ
líne,,ˈl̠ʲiːnʲə,l̪ɪn̪ə
líonra,,ˈlʲiːn̪ˠɾˠə,l̪ɪn̪ɾˠə
líos,,l̠ʲiːsˠ,l̪ɪsˠ
lúib,,l̪ˠuːbʲ,l̪ɪbʲ
maidhm,,mˠəimʲ,mʲaidʲhmˠ
maidineacha,,ˈmˠadʲənʲəxə,mʲaidʲən̪əkhə
mainistir,,ˈmˠanʲəʃtʲəɾʲ,mʲain̪iʃtʲiɾʲ
mair,,mˠaɾʲ,mʲɑːɾʲ
mairg,Connacht,ˈmˠaɾʲɪɟ,mʲɑːɾʲg
maistín,Connacht,ˈmˠaʃtʲiːnʲ,mʲaiʃtʲən̪
maite,,ˈmˠatʲə,mʲaitʲi
malaicít,Connacht,ˈmˠalˠɪciːtʲ,mˠal̪icitʲ
maoilín,Connacht,ˈmˠiːlʲiːnʲ,mʲæəl̪ən̪
mar sin féin,,mˠaɾˠ ʃɪnʲ ˈheːnʲ,mˠɑːɾˠ ʃɪn̪ fʲɛn̪
mbaile,,ˈmˠɑːlʲə,mbʲail̪ə
mbata,,ˈmˠat̪ˠə,mˠbˠat̪ə
mbia,,mʲiə,mbʲiə
mblas,Ulster; Connacht,mˠlˠasˠ,mˠbˠl̪asˠ
mboga,,ˈmˠɔɡə,mˠbˠʊgʊ̽
mbrise,,ˈmʲɾʲɪʃə,mˠbɾʲɪʃi
mbriseanna,,ˈmʲɾʲɪʃən̪ˠə,mˠbɾʲɪʃən̪n̪ə
mbá,Munster; Connacht,mˠɑː,mˠbˠa
meacan,Ulster; Connacht,"ˈmʲakənˠ, ˈmʲakən̪ˠ",mʲɑkən̪
meall,Connacht,mʲɑːl̪ˠ,mʲɑl̪l̪
meanma,,ˈmʲanˠəmˠə,mʲɑn̪mˠə
meara,,ˈmʲaɾˠə,mʲæɾˠə
meisce,Munster; Connacht,ˈmʲɛʃcɪ,mʲɛʃci
meitheal,,ˈmʲɛhəl̪ˠ,mʲɛtʲçəl̪
meáite,Munster; Connacht,ˈmʲɑːtʲə,mʲaitʲi
meáití,Connacht,ˈmʲɑːtʲiː,mʲaitʲi
mhall,Ulster; Connacht,wal̪ˠ,mˠhal̪l̪
mheas,,vʲasˠ,mʲçɑsˠ
mhná,Connacht,vˠɾˠɑː,mˠhn̪a
mhol,Connacht,wɔlˠ,mˠhʊl̪
mholainn,Ulster; Connacht,ˈwɔlˠən̠ʲ,mˠhʊl̪ʊ̽ən̠ʲ
mholta,Ulster; Connacht,ˈwɔl̪ˠt̪ˠə,mˠhʊl̪t̪ʊ̽
mhuca,Ulster; Connacht,ˈwʊkə,mˠhʊkʊ̽
mhuirnín,Connacht,ˈwuːɾˠnʲiːnʲ,mˠhɪɾʲn̪ən̪
mháighistreása,Connacht,ˈwɑːʃtʲɾʲɑːsˠə,mʲçaiɟçiʃtɾʲəsˠə
miotas,,"ˈmʲɪt̪ˠəsˠ, ˈmʲʊt̪ˠəsˠ",mˠɪt̪əsˠ
mo ghrá thú,,mˠə ɣɾˠɑː huː,mˠʊ ghɾˠa t̪hʊ
moille,,ˈmˠɪl̠ʲə,mʲɔl̪l̪ə
mol,,,mˠʊl̪
mol,Connacht,mˠɔlˠ,mˠʊl̪
moll,,,mˠʊl̪l̪
monarcaí,Connacht,"ˈmˠɔnˠəɾˠkiː, ˈmˠʊnˠəɾˠkiː",mˠʊn̪ʊ̽rci
morgtha,,ˈmˠɔɾˠəkə,mˠʊɾˠəgt̪hʊ̽
muice,,ˈmˠɪcɪ,mˠɪci
muid,,mˠɪdʲ,mˠɪdʲ
muineál,Connacht,ˈmˠɪnʲɑːlˠ,mˠɪn̪əl̪
muiníneach,Connacht,ˈmˠɪnʲiːnʲəx,mˠɪn̪ən̪əx
muirir,,ˈmˠɪɾʲəɾʲ,mˠɪɾʲiɾʲ
muise,,ˈmˠɪʃə,mˠɪʃi
murnán,Connacht,ˈmˠuːɾˠn̪ˠaːnˠ,mˠʊɾˠn̪ʊ̽n̪
mála,Munster; Connacht,ˈmˠɑːl̪ˠə,mˠal̪ə
más,Munster; Connacht,mˠɑːʃ,mˠasˠ
méid,,mʲeːdʲ,mʲɛdʲ
míreanna,,ˈmʲiːɾʲən̪ˠə,mʲɪɾʲən̪n̪ə
móid,,mˠoːdʲ,mʲɛdʲ
múch,,mˠuːx,mˠʊk
múinid,,ˈmˠuːnʲədʲ,mˠɪn̪idʲ
múnaid,,ˈmˠuːn̪ˠədʲ,mˠʊn̪idʲ
n-aithníonn,,ˈn̪ˠa(h)nʲiːn̪ˠ,naitʲhn̪ən̪n̪
n-ard,,n̪ˠɑːɾˠd̪ˠ,naɾˠd̪
n-asal,,"ˈn̪ˠasˠəlˠ, ˈn̪ˠasˠəl̪ˠ",nasˠəl̪
n-athruithe,,ˈn̪ˠahɾˠɪhə,nat̪hɾˠitʲçi
n-oilfeadh,,"ˈn̪ˠɛlʲ(h)u, ˈn̪ˠɛlʲ(h)uː, ˈn̪ˠɛlʲ(h)ətʲ, ˈn̪ˠɪlʲ(h)u, ˈn̪ˠɪlʲ(h)uː, ˈn̪ˠɪlʲ(h)ətʲ",nɛlfʲə
n-os,,n̪ˠɔsˠ,nʊsˠ
n-éirí,Connacht,ˈn̠ʲaiɾʲiː,nɛɾʲi
naíonta,,ˈn̪ˠiːn̪ˠt̪ˠə,n̪aən̪t̪ə
ndearnadar,,ˈn̠ʲaːɾˠn̪ˠəd̪ˠəɾˠ,ndʲæɾˠn̪idʲəɾˠ
ndeora,Connacht,ˈn̠ʲoːɾˠə,ndʲoːɾˠə
ndiaidh,,n̠ʲiə,ndʲɪiː
ndlaoi,,"n̪ˠlˠiː, n̪ˠl̪ˠiː",n̪d̪l̪aə
ndola,,ˈn̪ˠɔlˠə,n̪d̪ʊl̪ʊ̽
ndomhan,,"ˈn̪ˠaʊ.ən̪ˠ, ˈn̪ˠoː.ən̪ˠ",n̪d̪ʊmˠhʊ̽n̪
neascóid,Connacht,ˈn̠ʲɪsˠkoːdʲ,n̪ascidʲ
neoin,,n̠ʲoːnʲ,n̪oːən̪
ngaiscíoch,Connacht,ˈŋaʃciːx,nɟaiʃkək
ngar,,ŋaɾˠ,n̪gaɾˠ
ngardaí,Connacht,ˈŋɑːɾˠd̪ˠiː,n̪gardʲi
ngiorria,Munster; Connacht,ˈɲɪɾˠiə,n̪gɪrɾʲi
nglas,,ŋlˠasˠ,n̪gl̪asˠ
ngoile,,ˈŋɛlʲə,nɟɔl̪ə
