word,tags,ipa,results
nochtach,Connacht,"ˈnɔxt̪ˠəx, ˈnʊxt̪ˠəx",n̪ʊkht̪əx%1
nuaghinte,,ˈn̪ˠʊʝɪnʲtʲə,n̪uaɟçəntʲi
náid,Munster; Connacht,n̪ˠɑːdʲ,n̪aidʲ
ní ba,,ˈn̠ʲiːbə,n̪ɪ bˠɑ
nílid,,ˈnʲiːlʲɪdʲ,n̪ɪl̪idʲ
níon,,,n̪ɪn̪
níor,Connacht,n̠ʲiːɾˠ,n̪aɾˠ
níos,,n̠ʲiːsˠ,n̪ɪsˠ
nócha,,ˈn̪ˠoːxə,n̪ʊkhə
nótaire,Munster; Connacht,ˈn̪ˠoːtəɾʲə,n̪ɛtʲiɾʲi
ocht déag,Munster; Connacht,ɔxt̪ˠ dʲeːɡ,ɔkht̪ dʲɑg
ofráil,Connacht,ˈɔfˠɾˠɑːlʲ,ɔfɾʲəl̪
oideachais,Connacht,ˈɛdʲəxəʃ,ɛdʲicçiʃ
oilfidh,,"ˈɛlʲ(h)ɪɟ, ˈɪlʲ(h)ɪɟ",ɛlfʲidʲ
oireacht,Munster; Connacht,ˈeɾʲəxt̪ˠ,ɛɾʲəkht̪
ola,,ˈɔlˠə,ɔl̪ə
olca,Munster; Connacht,ˈɔlˠkə,ɔl̪kə
orainne,,ˈɔɾˠən̠ʲə,ɛɾʲən̪n̪ə
orm,Ulster; unstressed; Connacht,(ə)ɾˠmˠ,ɔɾˠəmˠ
ormsa,,ˈɔɾˠəmˠsˠə,ɔɾˠmˠsˠə
paidir,Connacht,ˈpˠadʲəɾʲ,pʲaidʲiɾʲ
paiste,,ˈpˠaʃtʲə,pʲaiʃtʲi
paiteanta,,ˈpˠatʲən̪ˠt̪ˠə,pʲaitʲən̪t̪ə
parasól,,ˈpˠa.ɾˠa.sˠoːl̪ˠ,pˠɑɾˠəsˠəl̪
pasta,,ˈpˠasˠt̪ˠə,pˠɑsˠt̪ə
peile,,ˈpʲɛlʲə,pʲɛl̪ə
phian,,fʲiənˠ,pʲçiən̪
phill,,,pʲçɪl̪l̪
phléisiúr,Connacht,ˈfʲlʲeːʃuːɾˠ,pˠhl̪ɛʃiəɾˠ
phota,,ˈfˠɔt̪ˠə,pˠhɔt̪ə
pian,,"pʲiənˠ, pʲiən̪ˠ",pʲiən̪
pianann,,ˈpʲiənˠən̪ˠ,pʲiən̪ən̪ˠ%1
pianta,,ˈpʲiən̪ˠt̪ˠə,pʲiən̪t̪ə
pilibín,Connacht,ˈpʲɪlʲəbʲiːnʲ,pʲɪl̪ibʲən̪
pinginí,Ulster; Connacht,ˈpʲiːn̠ʲiː,pʲɪnɟən̪ə
piocthacht,,"ˈpʲɪkəxt̪ˠ, ˈpʲʊkəxt̪ˠ",pˠɪkt̪həkht̪
pionta,,ˈpʲɪn̪ˠt̪ˠə,pˠɪn̪t̪ə
plaic,,pˠlˠac,pˠl̪aic
plaice,,ˈpˠlˠacɪ,pˠl̪aici
pluma,,ˈpˠlˠʊmˠə,pˠl̪ɔmˠə
plána,Connacht,ˈpˠlˠɑːnˠə,pˠl̪ɑn̪ə
pléisiúr,Connacht,ˈpʲlʲeːʃuːɾˠ,pˠl̪ɛʃiəɾˠ
pobail,Munster; Connacht,ˈpˠɔbˠəlʲ,pˠɛbʲəl̪
poipín,,"pˠɛˈpʲiːnʲ, ˈpˠɛpʲiːnʲ",pʲɛpʲən̪
pol,,pˠɔlˠ,pˠɔl̪
portach,Connacht,ˈpˠoɾˠt̪ˠəx ~ ˈpˠuɾˠt̪ˠəx,pˠɔɾˠt̪əx%1
portaireacht,,ˈpˠɔɾˠt̪ˠəɾʲəxt̪ˠ,pˠɔrtʲiɾʲəkht̪
pracar,,ˈpˠɾˠakəɾˠ,pˠɾˠɑkəɾˠ
prios,,pʲɾʲɪsˠ,pˠɾˠɪsˠ
prásach,Munster; Connacht,ˈpˠɾˠɑːsˠəx,pˠɾˠɑsˠəx%1
puimcín,Connacht,ˈpˠɪmʲciːn,pˠɪmʲcən̪
páipéir,Connacht,ˈpˠɑːpʲeːɾʲ,pʲaipʲiɾʲ
páirc,,pˠaːɾʲc,pʲɑːɾʲk
páirtí,Connacht,ˈpˠɑːɾˠtʲiː,pʲaiɾʲtʲi
páí,,ˈpˠɑː.iː,pʲai
péacógach,Connacht,ˈpʲeːkoːɡəx,pʲɑkəgəx%1
péinis,,ˈpʲeːnʲəʃ,pʲɛn̪iʃ
píbe,,ˈpʲiːbʲə,pʲɪbʲi
píobaire,,ˈpʲiːbˠəɾʲə,pˠɪbʲiɾʲi
píotsa,,ˈpʲiːt̪ˠsˠə,pˠɪt̪sˠə
pór,Munster; Connacht,pˠoːɾˠ,pˠəuɾˠ
pós,Munster; Connacht,pˠoːsˠ,pˠɔsˠ
raiméis,Connacht,ˈɾˠɑːmʲeːʃ,ɾʲaimʲiʃ
reachtach,Connacht,ˈɾˠaxt̪ˠəx,ɾʲɑkht̪əx%1
reic,,ɾˠɛc,ɾʲɛc
riach,,ɾˠiəx,ɾʲiəx%1
rinne,,ˈɾˠɪn̠ʲə,ɾʲɪn̪n̪ə
roimhe,Connacht,"ˈɾˠivʲə, ˈɾˠĩvʲə",ɾʲɛmʲçi
rop,,ɾˠɔpˠ,ɾˠɔpˠ
ropad,,ˈɾˠɔpˠəd̪ˠ,ɾˠɔpˠəd̪
rosta,,ˈɾˠosˠt̪ˠə,ɾˠɔsˠt̪ə
rotha,,ˈɾˠɔhə,ɾˠɔt̪hə
ruaigim,Munster; Connacht,ˈɾˠuəɟɪmʲ,ɾʲuaiɟimʲ
rugabhair,,ˈɾˠʊɡəwəɾʲ,ɾˠʊgibʲçiɾʲ
rugais,,ˈɾˠʊɡəʃ,ɾˠɛɟiʃ
rugas,,ˈɾˠʊɡəsˠ,ɾˠʊgəsˠ
réal,,"ɾˠeːlˠ, ɾˠeːl̪ˠ",ɾʲɑl̪
réasún,Connacht,"ˈɾˠeːsˠuːnˠ, ˈɾˠeːsˠuːn̪ˠ",ɾʲɑsˠən̪
rí,,ɾˠiː,ɾʲɪ
ríomhaire,,ˈɾˠiːvˠəɾʲə,ɾˠɪmʲçiɾʲi
ríomhchláraitheoir,,ɾˠiːvˠˈxlˠaːɾˠəhoːɾʲ,ɾˠɪmˠhkhl̪iɾʲitʲçoːiɾʲ
ríthe,,ˈɾˠiːhə,ɾʲɪtʲçi
saoi,,sˠiː,ʃæə
saol,Ulster; Connacht,"sˠiːlˠ, sˠiːl̪ˠ",sˠɑəl̪
sara fada,,ˈsˠɑɾˠə ˈfˠɑd̪ˠə,sˠɑɾˠə fˠɑd̪ə
scamhóg,Connacht,ˈsˠkawoːɡ,sˠkɑmˠhəg
scannán,,sˠkəˈn̪ˠaːn̪ˠ,sˠkɑn̪n̪ən̪
sceideal,,"ˈʃcɛdʲəlˠ, ˈʃcɛdʲəl̪ˠ",scɛdʲəl̪
scil,,ʃcɪlʲ,scɪl̪
scioból,Connacht,ˈʃcɪbˠoːl̪ˠ,sˠkɪbˠəl̪
scríobh,Ulster; Connacht,ʃcɾʲiːw,sˠkɾˠɪb
scáileán,,sˠkɑːlʲɑːnˠ,scail̪ən̪
seach,,ʃax,ʃəx%1
seaicéad,Connacht,ˈʃaceːd̪ˠ,ʃaicəd̪
seala,,"ˈʃalˠə, ˈʃal̪ˠə",ʃɑl̪ə
sealga,Ulster; Connacht,ˈʃalˠəɡə,ʃɑl̪gə
seamróga,Connacht,ˈʃamˠɾˠoːɡə,ʃɑmˠɾˠəgə
seanbhan,,ˈʃanˠˌwanˠ,ʃɑn̪bˠhən̪
seanbhean,Cois-Fharraige; Ulster; Connacht,ˈʃæːn̪ˠˌvʲæːn̪ˠ,ʃɑnbʲçən̪
seanchas,,"ˈʃanˠəxəsˠ, ˈʃan̪ˠəxəsˠ",ʃɑn̪khəsˠ
seanmóir,Mayo; Connacht,ˈʃanˠəmˠəɾʲ,ʃɑnmʲiɾʲ
seans,,ʃan̪ˠsˠ,ʃɑn̪sˠ
searbhas,Ulster; Connacht,ˈʃaɾˠəwəsˠ,ʃæɾˠbˠhəsˠ
seasc,,ʃasˠk,ʃɑsk
seise,,ˈʃɛʃə,ʃɛʃi
seolaim,Munster; Connacht,ˈʃoːl̪ˠəmʲ,ʃoːl̪imʲ
seám,,ʃaːmˠ,ʃɑːmˠ
sheabhac,Munster; Connacht,hauk,ʃçɑbˠhək
shleamhna,,"ˈ(h)lʲãunˠə, ˈ(h)lʲãun̪ˠə",sˠhl̪ɑmˠhn̪ə
shleamhnaigh,,"ˈ(h)lʲãunˠi, ˈ(h)lʲãunˠə, ˈ(h)lʲãun̪ˠi, ˈ(h)lʲãun̪ˠə, ˈ(h)lʲəunˠiː, ˈ(h)lʲəun̪ˠiː",sˠhl̪ʊmˠhn̪iː%1
shnámh,Munster; Connacht,hn̪ˠɑːvˠ,sˠhn̪ɑm
shrathnaigh,,"ˈ(h)ɾˠahnˠiː, ˈ(h)ɾˠahn̪ˠiː, ˈ(h)ɾˠʌhnˠi, ˈ(h)ɾˠʌhnˠə, ˈ(h)ɾˠʌhn̪ˠi, ˈ(h)ɾˠʌhn̪ˠə",sˠhɾˠʊt̪hn̪iː%1
shráid,Munster; Connacht,hɾˠɑːdʲ,sˠhɾʲaidʲ
shíníomar,Connacht,ˈhiːnʲiːmˠəɾˠ,ʃçɪn̪əmˠəɾˠ
siar,,ʃiəɾˠ,ʃiəɾˠ
sibhse,,ʃɪvʲʃə,ʃɪbʲhʃi
silín,Connacht,ˈʃɪlʲiːnʲ,ʃɪl̪ən̪
sine,,,ʃɪn̪ə
sine,Munster; Connacht,ˈʃɪnʲə,ʃɪn̪ə
siúd,,ʃuːd̪ˠ,ʃɪəd̪
sleamhna,Ulster; Connacht,"ˈʃl̠ʲãunˠə, ˈʃl̠ʲãun̪ˠə",sˠl̪ɑmˠhn̪ə
slis,Ulster; Connacht,ˈʃl̠ʲɪʃ,sˠl̪ɪʃ
slám,Munster; Connacht,sˠl̪ˠɑːmˠ,sˠl̪ɑmˠ
sléibhe,Ulster; Connacht,ˈʃlʲeːvʲə,sˠl̪ɛbʲçi
smál,Connacht,sˠmˠɑːlˠ,sˠmˠɑl̪
smólach,Connacht,ˈsˠmˠoːlˠəx,sˠmˠɔl̪əx%1
smúr,,ˈsˠmˠuːɾˠ,sˠmˠɔɾˠ
snaidhmfidh,,,sˠn̪aidʲhmfʲidʲ
snas,Ulster; Connacht,sˠn̪ˠasˠ,sˠn̪ɑsˠ
socrú,Connacht,ˈsˠɔkɾˠuː,sˠʊkɾˠə
soicind,,ˈsˠɛcənʲdʲ,ʃɛcən̪d̪
solas,,"ˈsˠɔlˠəsˠ, ˈsˠɔl̪ˠəsˠ",sˠɔl̪əsˠ
sona,Connacht,"ˈsˠʊnˠə, ˈsˠʊn̪ˠə",sˠɔn̪ə
spreag,,sˠpʲɾʲaɡ,sˠpɾʲɑg
spréigh,Ulster; Connacht,sˠpʲɾʲeːj,sˠpɾʲɛɟ
spréite,,ˈsˠpʲɾʲeːtʲə,sˠpɾʲɛtʲi
spóirt,Munster; Connacht,sˠpˠoːɾˠtʲ,spʲɛɾʲt̪
spórt,Munster; Connacht,sˠpˠoːɾˠt̪ˠ,sˠpˠɔɾˠt̪
srotha,,ˈsˠɾˠɔhə,sˠɾˠɔt̪hə
sráideanna,Munster; Connacht,ˈsˠɾˠɑːdʲən̪ˠə,sɾʲaidʲən̪n̪ə
stail,,sˠt̪ˠalʲ,stʲail̪
stair,Munster; Connacht,sˠt̪ˠaɾʲ,stʲaiɾʲ
stairiúil,Connacht,ˈsˠtˠaɾʲuːlʲ,stʲaiɾʲiəl̪
stróicthe,Munster; Connacht,ˈsˠt̪ˠɾˠoːcə,sˠtɾʲɛctʲçi
suaimhneach,Connacht,ˈsˠiːmʲɾʲəx,ʃuaimʲhn̪əx%1
suan,,sˠuən̪ˠ,sˠuan̪
suimiúil,Connacht,ˈsˠɪmʲuːlʲ,sˠɪmʲiəl̪
sábh,Connacht,sˠɑːw,sˠɑb
sách,Munster; Connacht,sˠɑːx,sˠəx%1
sáil,Munster; Connacht,sˠɑːlʲ,ʃail̪
sé,Munster; Connacht,ʃeː,ʃɛ
sé,,,ʃɛ
séabraí,,ˈʃeːbˠɾˠiː,ʃɑbɾʲi
séipéal,Connacht,ˈʃeːpʲeːl̪ˠ,ʃɛpʲəl̪
síbín,Connacht,ˈʃiːbʲiːnʲ,ʃɪbʲən̪
síniú,Connacht,ˈʃiːnʲuː,ʃɪn̪əə
sú,,sˠuː,sˠɔ
súiste,,ˈsˠuːʃtʲə,sˠɪʃtʲi
t-iarann,,ˈtʲiəɾˠən̪ˠ,tiəɾˠən̪ˠ%1
taenna,,ˈt̪ˠeːn̪ˠə,tʲeːn̪n̪ə
tagaimid,,ˈt̪ˠaɡəmʲədʲ,t̪ɑɟimʲidʲ
tagtar,,ˈt̪ˠaɡt̪ˠəɾˠ,t̪ɑgt̪əɾˠ
taobh,Ulster; Connacht,t̪ˠiːw,t̪ɑəb
taoiseach,Munster; Connacht,ˈt̪ˠiːʃəx,tʲæiʃəx%1
taoisigh,Connacht,ˈt̪ˠiːʃiː,tʲæiʃiɟ
taom,Ulster; Connacht,t̪ˠiːmˠ,t̪ɑəmˠ
teach,,tʲax,tʲəx%1
teacht,,tʲaxt̪ˠ,tʲɑkht̪
teachín,Connacht,ˈtʲaxiːnʲ,tʲɑcçən̪
teilg,,ˈtʲɛlʲɪɟ,tʲɛl̪əg
teilifís,,ˈtʲɛlʲɪfʲiːʃ,tʲɛl̪ifʲiʃ
teo,Munster; Connacht,tʲoː,tʲoː
thainic,,,tʲçain̪ic
thiocfá,,ˈhʊkfˠɑː,t̪hɪkfˠə
thraochta,Ulster; Connacht,ˈhɾˠiːxt̪ˠə,t̪hɾˠɑəkht̪ə
thuiscint,,ˈhɪʃcɪn̠ʲtʲ,t̪hɪʃcən̪t̪
thusa,,ˈhusˠə,t̪hɔsˠə
tigim,Munster; Connacht,ˈtʲɪɟɪmʲ,tʲɪɟimʲ
tirim,Connacht,tʲiɾʲəmʲ,tʲɪɾʲimʲ
titim,Munster; Connacht,ˈtʲitʲəmʲ,tʲɪtʲimʲ
tiuf-teaf,,ˈtʲufˠˌtʲafˠ,tʲɪəftʲəfˠ
tobar,Munster; Connacht,ˈt̪ˠɔbˠəɾˠ,t̪ɔbˠəɾˠ
tobán,Connacht,"ˈt̪ˠɔbˠɑːnˠ, ˈt̪ˠɔbˠɑːn̪ˠ",t̪ɔbˠən̪
toinne,,ˈt̪ˠɪn̠ʲə,tʲɔn̪n̪ə
toirneach,Connacht,"ˈt̪ˠauɾʲn̠ʲəx, ˈt̪ˠauɾˠn̠ʲəx, ˈt̪ˠɞɾʲn̠ʲəx",tʲɛɾʲn̪əx%1
toirt,,t̪ˠɔɾˠtʲ,tʲəiɾʲt̪
toitín,Connacht,ˈt̪ˠɛtʲiːnʲ,tʲɛtʲən̪
tosaitheoir,,ˈt̪ˠɔsˠəhoːɾʲ,t̪ɛʃitʲçoːiɾʲ
tosta,,ˈt̪ˠɔsˠt̪ˠə,t̪ɔsˠt̪ə
trasna,,"ˈtʲɾʲasˠn̪ˠə, ˈt̪ˠɾˠasˠn̪ˠə, ˈt̪ˠɾˠæsˠn̪ˠə, ˈt̪ˠɾˠɑsˠn̪ˠə",t̪ɾˠɑsˠn̪ə
trian,,"tʲɾʲiənˠ, tʲɾʲiən̪ˠ",tɾʲiən̪
tric,,tʲɾʲɪc,tɾʲɪc
triúr,,tʲɾʲuːɾˠ,tɾʲɪəɾˠ
troime,,ˈt̪ˠɾˠɪmʲə,tɾʲɛmʲi
truaill,,t̪ˠɾˠuəl̠ʲ,tɾʲuaəl̪l̪
truicear,,ˈt̪ˠɾˠɪcəɾˠ,t̪ɾˠɪcəɾˠ
tráigh,Connacht,t̪ˠɾˠɑː,tɾʲiː%1
tráth,Connacht,t̪ˠɾˠɑː,t̪ɾˠɑt
tráthnóna,Galway; Connacht,t̪ˠɾˠəˈnˠuːnˠə,t̪ɾˠɑt̪hn̪ən̪ə
tréidlia,,ˈtʲɾʲeːdʲlʲiə,tɾʲɛdʲl̪ə
tseamróg,Connacht,ˈtʲamˠɾˠoːɡ,tʃɑmˠɾˠəg
tsean-,,tʲanˠ,tʃɑn
tslis,,ˈtʲlʲɪʃ,t̪sˠl̪ɪʃ
tsnua,Ulster; Connacht,"t̪ˠɾˠũː, t̪ˠɾˠũːə",t̪sˠn̪ua
tsnátha,Connacht,"t̪ˠn̪ˠɑː, t̪ˠɾˠɑː",t̪sˠn̪ɑt̪hə
tsál,Munster; Connacht,t̪ˠɑːlˠ,t̪sˠɑl̪
tuairisc,,ˈt̪ˠuəɾʲɪʃc,tʲuaiɾʲiʃk
tugann,,ˈtˠʊɡən̪ˠ,t̪ʊgən̪ˠ%1
tuirse,,ˈt̪ˠʊɾˠʃə,t̪ɪɾʲʃi
tulach,Connacht,ˈt̪ˠol̪ˠəx,t̪ɔl̪əx%1
tur,Munster; Connacht,t̪ˠʊɾˠ,t̪əuɾˠ
tá,,t̪ˠaː,t̪ɑ
tá a fhios ag,,"t̪ˠaːsˠ eɟ, t̪ˠɑːsˠ eɟ",t̪ɑ ɑ fˠhɪsˠ ɑg
táid,,t̪ˠɑːdʲ,tʲaidʲ
tánaiste,Connacht,ˈt̪ˠɑːnˠəʃtʲə,t̪ɑn̪iʃtʲi
téid,,tʲeːdʲ,tʲɛdʲ
téigh,Ulster; Connacht,tʲeːj,tʲɛɟ
tí,,tʲiː,tʲɪ
tóig,,t̪ˠoːɟ,tʲɛɟ
tóin,Ulster; Connacht,t̪ˠoːnʲ,tʲɔn̪
tóin in airde,Connacht,"ˌt̪ˠuːnʲ əˈn̪ˠaiɾʲdʲə, ˌt̪ˠuːnʲ əˈn̪ˠɑːɾˠdʲə",tʲɔn̪ ɪn̪ aiɾʲdʲi
tóireacha,Munster; Connacht,ˈt̪ˠoːɾʲəxə,tʲɛɾʲəkhə
tóra,Munster; Connacht,ˈt̪ˠoːɾˠə,t̪ɔɾˠə
uainín,Connacht,ˈuənʲiːnʲ,uaən̪ən̪
uireasa,,ˈɪɾʲəsˠə,ɪɾʲəsˠə
uireaspach,,ˈɪɾʲəsˠpˠəx,ɪɾʲəsˠpˠəx%1
uisce beatha,,ˈɪʃcɪ ˈbʲahə,ɪʃci bʲɑt̪hə
ur-,Munster; Connacht,ʊɾˠ,ɔr
veigeatóir,Connacht,ˈvʲɛɟɪt̪ˠoːɾʲ,vɛɟitʲiɾʲ
vása,Connacht,ˈwɑːsˠə,vɑsˠə
Éirinn,,ˈeːɾʲən̠ʲ,ɛɾʲən̪n̪
Ó,Munster; Connacht,oː,ɔ
Ó Cathain,,oː ˈkahənʲ,ɔ kɑtʲçən̪
áiféis,Connacht,ˈɑːfʲeːʃ,aifʲiʃ
áinsíoch,Connacht,ˈaːn̠ʲʃiəx,ain̪sˠək
áisiúil,,ˈaːʃuːlʲ,aiʃiəl̪
áitithe,Munster; Connacht,ˈɑːtʲɪhə,aitʲitʲçi
áitím,Connacht,ˈɑːtʲiːmʲ,aitʲimʲ
áitíonn,Connacht,ˈɑːtʲiːn̪ˠ,ait̪ən̪n̪
áras,Munster; Connacht,ˈɑːɾˠəsˠ,ɑɾˠəsˠ
árasáin,Connacht,ˈɑːɾˠəsˠɑːnʲ,ɑɾˠiʃən̪
áth,Munster; Connacht,ɑː,ɑt
átha,,ˈaːhə,ɑt̪hə
éadach,Connacht,ˈeːd̪ˠəx,ɑd̪əx%1
éadaigh,Connacht,"ˈeːd̪ˠiː, ˈeːd̪ˠə",ɑdʲiː%1
éadtualaing,,ˈeːd̪ˠɔlən,ɑd̪t̪əl̪əng
éan,,,ɑn̪
éigéille,,ˈeːɟeːl̠ʲə,ɛɟəl̪l̪ə
éineacht,,ʲeːnʲəxt̪ˠ,ɛn̪əkht̪
éirigh,Connacht,"ˈaiɾʲiː, ˈaiɾʲə",ɛɾʲiɟ
í,,iː,ɪ
íocaim,,ˈiːkəmʲ,ɪcimʲ
íocaíocht,,ˈiːkiəxt̪ˠ,ɪkəəkht̪
íochtar,,"ˈiəxt̪ˠəɾˠ, ˈiːxt̪ˠəɾˠ",ɪkht̪əɾˠ
íosfad,,ˈiːsˠəd̪ˠ,ɪsˠfˠəd̪
ísle,Ulster; Connacht,ˈiːʃl̠ʲə,ɪʃl̪ə
óbó,,ˈoːbˠoː,ɔbˠə
ócáid,Connacht,ˈoːkɑːdʲ,ɛcidʲ
óige,Munster; Connacht,ˈoːɟɪ,ɛɟi
óinseacha,,ˈoːɲʃəxə,ɛnʃəkhə
ól,Munster; Connacht,oːl̪ˠ,ɔl̪
ór,Munster; Connacht,oːɾˠ,əuɾˠ
úim,,uːmʲ,iːmʲ
úinéara,Connacht,ˈuːnʲeːɾˠə,ɪn̪əɾˠə
úrscéal,,ˈuːɾˠˌʃceːlˠ,ɔɾˠscəl̪
úsáid,Connacht,ˈuːsˠɑːdʲ,ɛʃidʲ
úsáideoir,Connacht,ˈuːsˠɑːdʲoːɾʲ,ɛʃidʲoːiɾʲ
