word,tags,ipa,results
caighdeán,Connacht,ˈkəidʲɑːnˠ,caighdeán
caighdeánach,Connacht,ˈkəidʲɑːnˠəx,caighdeánach
cailc,,kalʲc,cail̪ək
cailce,,ˈkalʲcə,cailci
cailceanna,,ˈkalʲkʲənə,cailcən̪ˠə
cailleach,Connacht,ˈkal̠ʲəx,cail̠ʲəx
cailleadh,Cois-Fharraige; Connacht,ˈkaːl̠ʲuː,cail̠ʲuː
cailleadh,Mayo; Connacht,ˈkal̠ʲuː,cail̠ʲuː
caillim,Connacht,ˈkal̠ʲəmʲ,cail̠ʲəmˠ
cailín,Connacht,ˈkalʲiːnʲ,cail̪ən̪
cailíní,Connacht,ˈkalʲiːnʲiː,cail̪ən̪ə
cailíní,Cois-Fharraige; Connacht,ˈkaːlʲiːnʲiː,cail̪ən̪ə
caimseog,,ˈkamʲʃoːɡ,cɪmʲʃoːg
caint,Connacht,"kanʲtʲ, kan̠ʲtʲ",cain̪t̪
caint,Cois-Fharraige; Connacht,kaːn̠ʲtʲ,cain̪t̪
cainte,,ˈkan̠ʲtʲə,caintʲi
cainteanna,,kan̠ʲtʲənə,caintʲən̪ˠə
caintím,Connacht,ˈkanʲtʲiːmʲ,caintʲimʲ
caipín,Connacht,ˈkapʲiːnʲ,caipʲən̪
cairde,,"ˈkaːɾˠdʲə, ˈkɑːɾˠdʲə",caiɾʲdʲi
cairdeach,Munster; Connacht,ˈkɑːrdʲəx,caiɾʲdʲəx
cairdeas,Munster; Connacht,ˈkɑːɾˠdʲəsˠ,caiɾʲdʲəsˠ
cairdiúil,Connacht,ˈkɑːɾˠdʲuːlʲ,caiɾʲdʲiəl̪
cairn,Munster; Connacht,kɑːɾˠn̠ʲ,cɑːɾʲn̪
cairr,,kaːɾˠ,cɑːɾʲ
cairt,,"kaɾˠtʲ, kæɾˠtʲ, kɑɾˠtʲ",cɑːɾʲt̪
cairéad,Connacht,ˈkaɾʲeːd̪ˠ,caiɾʲəd̪
cairéalaí,Munster; Connacht,kəˈɾʲeːl̪ˠiː,caiɾʲəl̪ə
cais,,kaʃ,caiʃ
caiseal,,"ˈkaʃəlˠ, ˈkaʃəl̪ˠ",caiʃəl̪
caisearbhán,Connacht,ˈkaʃəɾˠwaːn̪ˠ,caiʃərvən̪
caisearbhán,Mayo; Connacht,ˈkaʃl̠ʲəwaːnˠ,caiʃərvən̪
caisleán,Connacht,ˈkiʃlʲɑːnˠ,caiʃl̪ən̪
caite,,ˈkatʲə,caitʲi
caith,Connacht,ka,caiç
caitheann,,ˈkahən̪ˠ,caiçən̪ˠ
caithfidh,Connacht,kaː,cɪçfʲiː
caithfidh,Aran; Connacht,ˈkafʲə,cɪçfʲiː
caithfidh,Cois-Fharraige; Connacht,ka,cɪçfʲiː
caithfidh,Mayo; Connacht,ˈkɑihə,cɪçfʲiː
caithim,,ˈkahəmʲ,caiçimʲ
caithirín,,ˈkahəˌɾʲiːnʲ,caiçiɾʲən̪
caithne,,ˈkahnʲə,caiçn̪ə
caitín,Ulster; Connacht,ˈkatʲiːnʲ,caitʲən̪
calma,,"ˈkalˠəmˠə, ˈkal̪ˠəmˠə",kɑl̪mˠə
calrach,Munster; Connacht,ˈkal̪ˠɾˠəx,kɑl̪ɾˠəx
cama,,ˈkamˠə,kɑmˠə
camall,,ˈkamˠəl̪ˠ,kɑmˠəl̪ˠ
campa,,ˈkamˠpˠə,kɑmˠpˠə
camán,,kaˈmaːn,kɑmˠən̪
can,,"kanˠ, kan̪ˠ",kɑn̪
cana,,ˈkanˠə,kɑn̪ə
canach,Connacht,ˈkanˠəx,kɑn̪əx
cangail,,ˈkaŋɡəlʲ,kɑŋəl̪
canna,,"ˈkan̪ˠə, ˈkɑn̪ˠə",kɑn̪ˠə
canta,,ˈkan̪ˠt̪ˠə,kɑn̪t̪ə
cantal,,ˈkanˠtˠəl̪ˠ,kɑn̪t̪əl̪
cantalach,Connacht,ˈkan̪ˠt̪ˠəlˠəx,kɑn̪t̪əl̪əx
cantar,,ˈkan̪ˠt̪ˠəɾˠ,kɑn̪t̪əɾˠ
canáil,Connacht,ˈkanˠɑːlʲ,kɑn̪əl̪
canúint,Connacht,"ˈkanˠuːn̠ʲtʲ, ˈkɑnwənʲtʲ, ˈkɑnˠuːn̠ʲtʲ",kɑn̪ən̪t̪
canúnach,Connacht,ˈkanˠuːnˠəx,kɑn̪ən̪əx
caobach,Connacht,ˈkiːbˠəx,kiːbˠəx
caoch,Ulster; Connacht,kiːx,kiːx
caoga,Ulster; Connacht,ˈkiːɡə,kiːgə
caogad,Ulster; Connacht,ˈkiːɡəd̪ˠ,kiːgəd̪
caogaidí,Connacht,ˈkiːɡədʲiː,kiːɟidʲi
caoi,,kiː,ciː
caoiche,,ˈkiːçə,ciːxə
caoile,,ˈkiːlʲə,ciːl̪ə
caoimhe,Ulster; Connacht,ˈkiːvʲə,ciːvʲə
caoin,,kiːnʲ,ciːn̪
caoine,,ˈkiːnʲə,ciːn̪ə
caoineas,,ˈkiːnʲəsˠ,ciːn̪əsˠ
caoire,,ˈkiːɾʲə,ciːɾʲi
caol,Ulster; Connacht,"kiːlˠ, kiːl̪ˠ",kiːl̪
caolas,Ulster; Connacht,"ˈkiːlˠəsˠ, kʰɰiːlˠəsˠ",kiːl̪əsˠ
caolú,Connacht,ˈkiːlˠuː,kiːl̪ə
caomh,Connacht,kiːvˠ,kiːv
caomhnú,Connacht,ˈkˠiːnˠuː,kiːvn̪ə
caonach,Connacht,ˈkiːnˠəx,kiːn̪əx
caor,,"kiːɾʲ, kɯːɾˠ",kiːɾˠ
caor,Connacht,kiːɾˠ,kiːɾˠ
caora,Ulster; Munster; Connacht,ˈkiːɾˠə,kiːɾˠə
caorthann,Ulster; Connacht,ˈkiːɾˠhən̪ˠ,kiːɾˠhən̪ˠ
caorán,Connacht,ˈkiːɾˠan̪ˠ,kiːɾˠən̪
caorán,Ulster; Connacht,ˈkiːɾˠanˠ,kiːɾˠən̪
capaill,,ˈkapˠəl̪ʲ,kɑpʲəl̠ʲ
capaillín,Connacht,ˈkapˠəl̠ʲiːnʲ,kɑpʲəl̠ʲən̪
capall,,"ˈkapˠəl̪ˠ, ˈkɑpˠəl̪ˠ",kɑpˠəl̪ˠ
car,,karˠ,kɑːɾˠ
cara,,"ˈkaɾˠə, ˈkɑɾˠə",kɑɾˠə
carachtair,,ˈkaɾˠəxt̪ˠəɾʲ,kɑɾˠəxtʲiɾʲ
carachtar,,ˈkaɾˠəxt̪ˠəɾˠ,kɑɾˠəxt̪əɾˠ
caraid,,"ˈkaɾˠədʲ, ˈkɑɾˠədʲ",kɑɾʲidʲ
caraos,Connacht,ˈkaɾˠiːsˠ,kʊɾˠiːsˠ
carbad,,"ˈkaɾˠəbˠəd̪ˠ, ˈkɑɾˠəbˠəd̪ˠ",kɑɾˠbˠəd̪
carbaid,,ˈkaɾˠəbˠədʲ,kɑrbʲidʲ
carball,,ˈkaɾˠəbˠəl̪ˠ,kɑɾˠbˠəl̪ˠ
carbhat,Connacht,kɑɾˠəˈwɑt̪ˠə,kɑrvət̪
carbán,Connacht,ˈkarˠbˠɑːnˠ,kɑɾˠbˠən̪
carbón,Connacht,ˈkaɾˠ(ə)bˠoːnˠ,kɑɾˠbˠən̪
carbónach,Connacht,ˈkaɾˠ(ə)bˠoːn̪ˠəx,kɑɾˠbˠən̪əx
carcair,,ˈkaɾˠkəɾʲ,kɑrciɾʲ
carda,,"ˈkaːɾˠd̪ˠə, ˈkɑːɾˠd̪ˠə",kɑɾˠd̪ə
cardáil,Connacht,ˈkɑːɾˠd̪ˠɑːlʲ,kɑrdʲəl̪
carn,Munster; Connacht,kɑːɾˠn̪ˠ,kɑːɾˠn̪
carr,,,kɑːɾˠ
carr,Munster; Connacht,kɑːɾˠ,kɑːɾˠ
carr,Ulster; Munster; Connacht,kaːɾˠ,kɑːɾˠ
carr patróil,Connacht,ˌkɑːɾˠ ˈpat̪ˠɾˠoːl̠ʲ,kɑːɾˠ pˠɑtɾʲəl̪
carraig,Munster; Connacht,"ˈkaɾˠɪɟ, ˈkɑɾˠɪɟ",kɑɾʲəg
carraig,Cois-Fharraige; Munster; Connacht,ˈkaːɾˠɪɟ,kɑɾʲəg
carraige,Munster; Connacht,"ˈkaɾˠəɟə, ˈkɑɾˠəɟə",kɑɾʲəgə
carraige,Cois-Fharraige; Munster; Connacht,ˈkaːɾˠiɟə,kɑɾʲəgə
carraigeach,Connacht,"ˈkaɾʲəɟəx, ˈkɑɾʲəɟəx",kɑɾʲəgəx
carraigreacha,,ˈkaɾˠɪɟɾʲəxiː,kɑɾʲəgɾˠəxə
carraigín,Connacht,ˈkaɾˠɪɟiːnʲ,kɑɾʲəgən̪
carria,Connacht,ˈkaɾˠiː,kɑɾʲi
carráiste,Connacht,ˈkɞɾˠɑːʃtʲə,kɑɾʲəsˠt̪ə
carráistí,Connacht,ˈkɞɾˠɑːʃtʲiː,kɑɾʲəsˠt̪ə
cart,,kɑɾˠt̪ˠ,kɑːɾˠt̪
casacht,,"ˈkasˠəxt̪ˠ, ˈkɑsˠəxt̪ˠ",kɑsˠəxt̪
casachtach,Connacht,ˈkɑsˠəxt̪ˠəx,kɑsˠəxt̪əx
casaim,Munster; Connacht,ˈkɑsˠəmʲ,kɑʃimʲ
casair,,ˈkasˠəɾʲ,kɑʃiɾʲ
casaoid,Ulster; Connacht,ˈkasˠiːdʲ,kɑʃiːdʲ
casfaidh,Connacht,"ˈkasˠiː, ˈkasˠə",kɑsfʲə
casfar,,ˈkɑsˠfˠəɾˠ,kɑsˠfˠəɾˠ
castáil,,ˈkasˠt̪ˠɑːlʲ,kɑstʲəl̪
castóir,,"kˠasˠ.ˈtˠoːɾʲ, ˈkˠasˠ.tˠoɾʲ",kɑstʲiɾʲ
casóg,Connacht,ˈkasˠoːɡ,kɑsˠəg
casúr,Ulster; Connacht,"ˈkasˠuːɾˠ, ˈkɑsˠuːɾˠ",kɑsˠəɾˠ
catach,Connacht,ˈkat̪ˠəx,kɑt̪əx
catachas,,ˈkɑt̪ˠəxəsˠ,kɑt̪əxəsˠ
cath,,"ka(h), kɑ(h), ˈkahə, ˈkæhə, ˈkɑhə",kɑ
catha,,"ˈkahə, ˈkæhə, ˈkɑhə",kɑhə
cathach,,"kɑːx, ˈkahəx, ˈkɑhəx",kɑhəx
cathain,,ˈkahənʲ,kɑçən̪
cathair,,"ˈkahəɾʲ, ˈkɑhəɾʲ",kɑçiɾʲ
cathaoireach,Connacht,ˈkahiːɾʲəx,kɑçiːɾʲəx
cathaoireacha,Connacht,ˈkahiːɾʲəxə,kɑçiːɾʲəxə
cathú,Connacht,ˈkɑhu(ː),kɑhə
cathú,Cois-Fharraige; Connacht,ˈkaːuː,kɑhə
catán,Connacht,ˈkat̪ˠɑːnˠ,kɑt̪ən̪
ceachartha,,ˈcaxəɾˠə,cæxəɾˠhə
ceacht,,caxt̪ˠ,cɑxt̪
ceachta,,ˈcaxt̪ˠə,cɑxt̪ə
ceachtanna,,ˈcaxt̪ˠən̪ˠə,cɑxt̪ən̪ˠə
ceachtar,,"ˈcaxt̪ˠəɾˠ, ˈcæxt̪ˠəɾˠ, ˈcaht̪ˠəɾˠ",cɑxt̪əɾˠ
cead,,cad̪ˠ,cɑd̪
ceada,,ˈcad̪ˠə,cɑd̪ə
cealg,Ulster; Connacht,ˈcalˠəɡ,cɑl̪əg
cealg,Ulster; Munster; Connacht,ˈcal̪ˠəɡ,cɑl̪əg
cealgaire,,ˈcalˠəɡəɾʲə,cɑlɟiɾʲi
cealla,,ˈcal̪ˠə,cæl̪ˠə
ceallach,Connacht,ˈcal̪ˠəx,cæl̪ˠəx
ceamara,,ˈcamˠəɾˠə,cɑmˠəɾˠə
ceangail,,ˈcaŋ(ɡ)əlʲ,cæŋəl̪
ceangal,Ulster; Connacht,"ˈcaŋ(ɡ)əlˠ, ˈcaŋ(ɡ)əl̪ˠ",cɑŋəl̪
ceanna,,ˈcan̪ˠə,cæn̪ˠə
ceannach,Connacht,ˈcan̪ˠəx,cæn̪ˠəx
ceannachán,Munster; Connacht,canəxaːn,cæn̪ˠəxən̪
ceannaire,,ˈcan̪ˠəɾʲə,cæn̠ʲəɾˠə
ceannann,,ˈcan̪ˠən̪ˠ,cæn̪ˠən̪ˠ
ceannas,,ˈcan̪ˠəsˠ,cæn̪ˠəsˠ
ceannasach,Munster; Connacht,ˈcan̪ˠəsˠəx,cæn̪ˠəsˠəx
ceannasaí,Connacht,ˈcan̪ˠəsˠiː,cæn̪ˠəsˠə
ceannaím,Connacht,ˈcan̪ˠiːmʲ,cæn̠ʲəmˠ
ceantar,,ˈcan̪ˠt̪ˠəɾˠ,cɑn̪t̪əɾˠ
ceap,,capˠ,cɑpˠ
ceapaire,,ˈcapˠəɾʲə,cɑpʲiɾʲi
ceaptar,,ˈcapˠt̪ˠəɾˠ,cɑpˠt̪əɾˠ
ceaptha,Connacht,ˈcapˠiː,cɑpˠhə
cearc,,caɾˠk,cɑːrk
cearc ghoir,,ˈcaɾˠk ˈɣɪɾʲ,cɑːrk jəiɾʲ
cearca,,ˈcaɾˠkə,cæɾˠkə
ceard,,"caːɾˠd̪ˠ, cɑːɾˠd̪ˠ",cɑːɾˠd̪
cearnóg,Connacht,ˈcɑːɾˠn̪ˠoːɡ,cæɾˠn̪əg
cearnóga,Connacht,ˈcɑːɾˠn̪ˠoːɡə,cæɾˠn̪əgə
cearnóige,Connacht,ˈcɑːɾˠn̪ˠoːɟə,cæɾˠn̪iɟi
cearr,Munster; Connacht,cɑːɾˠ,cɑːɾˠ
ceart,,"caɾˠt̪ˠ, cæːɾˠt̪ˠ",cɑːɾˠt̪
cearta,,ˈcaɾˠt̪ˠə,cæɾˠt̪ə
ceas,,casˠ,cɑsˠ
ceatha,,ˈcahə,cɑhə
ceathair,,ˈcahəɾʲ,cɑçiɾʲ
ceathair déag,,"dje ˈcahəɾʲ, ˈcahəɾʲ jeːɡ",cɑçiɾʲ dʲɑg
ceathrair,,ˈcahɾˠəɾʲ,cɑhɾˠəɾˠ
ceil,,cɛlʲ,cɛl̪
ceilg,,ˈcɛlʲɪɟ,cɛl̪əg
ceilim,Munster; Connacht,ˈcelʲəmʲ,cɛl̪imʲ
ceilp,,cɛlʲpʲ,cɛl̪pˠ
ceilpe,,ˈcɛlʲpʲə,cɛlpʲi
ceilt,Ulster; Connacht,cɛl̠ʲtʲ,cɛl̪t̪
ceilte,,ˈcɛlʲtʲə,cɛltʲi
ceimic,,ˈcɛmʲɪc,cɛmʲic
ceintiméadar,Connacht,ˈcɛn̠ʲtʲəmʲeːd̪ˠəɾˠ,cɛntʲimʲəd̪əɾˠ
ceirbreach,Munster; Connacht,ˈcɛɾʲəbʲɾʲəx,cɛɾʲbɾʲəx
ceird,Aran; Connacht,kaiɾʲdʲ,cəiɾʲd̪
ceird,Cois-Fharraige; Connacht,caiɾˠdʲ,cəiɾʲd̪
ceird,Mayo; Connacht,ceɾˠdʲ ~ coɾˠdʲ,cəiɾʲd̪
ceirnín,Connacht,ˈcɛɾˠn̠ʲiːnʲ,cɛɾʲn̪ən̪
ceirt,,cɛɾˠtʲ,cəiɾʲt̪
ceist,,cɛʃtʲ,cɛʃt̪
ceiste,,ˈcɛʃtʲə,cɛʃtʲi
ceisteach,Munster; Connacht,ˈcɛʃtʲəx,cɛʃtʲəx
ceithre,,ˈcɛɾʲə,cɛçɾʲi
ceithre,Connacht,ˈçɛɾʲə,cɛçɾʲi
ceo,Munster; Connacht,coː,coː
ceoch,Munster; Connacht,coːx,coːx
ceoil,Munster; Connacht,coːlʲ,coːl̪
ceol,,,coːl̪
ceol,Connacht,coːlˠ,coːl̪
ceol,Munster; Connacht,coːl̪ˠ,coːl̪
ceolchoirm,,ˈcoːlˠˌxɞɾʲəmʲ,coːl̪çiɾʲmˠ
ceolmhar,Connacht,ˈcoːl̪ˠwəɾˠ,coːlvəɾˠ
ceoltóir,Connacht,ˈcoːl̪ˠt̪ˠoːɾʲ,coːltʲiɾʲ
ceonna,,ˈcoːn̪ˠə,coːn̪ˠə
ceárta,Connacht,ˈcɑːɾˠt̪ˠə,cæɾˠt̪ə
ceártaí,Connacht,ˈcɑːɾˠt̪ˠiː,cærtʲi
ch,,"x, ç",x
cha,,ha(ː),xɑ
chac,,"xak, xɑk",xɑk
chaill,Connacht,"xal̠ʲ, xɑːl̠ʲ",çail̠ʲ
chailleas,,ˈxalʲəsˠ,çail̠ʲəsˠ
chailín,Connacht,ˈxalʲiːnʲ,çail̪ən̪
chairde,Munster; Connacht,ˈxɑːɾˠdʲə,çaiɾʲdʲi
chais,,xaʃ,çaiʃ
chaith,Connacht,xa,çaiç
chama,,ˈxamˠə,xɑmˠə
chan,,"xanʲ, xan̪ˠ",xɑn̪
channa,,"ˈxan̪ˠə, ˈxɑn̪ˠə",xɑn̪ˠə
chantar,,ˈxan̪ˠt̪ˠəɾˠ,xɑn̪t̪əɾˠ
chaoga,Ulster; Connacht,ˈxiːɡə,xiːgə
chaogad,Ulster; Connacht,ˈxiːɡəd̪ˠ,xiːgəd̪
chaoi,,xiː,çiː
chaoil,,xiːlʲ,çiːl̪
chaoimhe,Ulster; Connacht,ˈxiːvʲə,çiːvʲə
chaol,Ulster; Connacht,"xiːlˠ, xiːl̪ˠ",xiːl̪
chapaill,,ˈxapˠəl̪ʲ,xɑpʲəl̠ʲ
chapall,,ˈxapˠəl̪ˠ,xɑpˠəl̪ˠ
char,,xaɾˠ,xɑːɾˠ
chara,,ˈxɑɾˠə,xɑɾˠə
charachtair,,ˈxaɾˠəxt̪ˠəɾʲ,xɑɾˠəxtʲiɾʲ
charachtar,,ˈxaɾˠəxt̪ˠəɾˠ,xɑɾˠəxt̪əɾˠ
charad,,ˈxaɾˠəd̪ˠ,xɑɾˠəd̪
charaid,,"ˈxaɾˠədʲ, ˈxɑɾˠədʲ",xɑɾʲidʲ
charn,Munster; Connacht,xɑːɾˠn̪ˠ,xɑːɾˠn̪
charria,Ulster; Connacht,ˈxaɾˠiə,xɑɾʲi
chas,,xɑsˠ,xɑsˠ
chat,,xat̪ˠ,xɑt̪
chatach,Connacht,ˈxat̪ˠəx,xɑt̪əx
chath,,xah,xɑ
chead,,çad̪ˠ,çɑd̪
cheada,,ˈçad̪ˠə,çɑd̪ə
cheal,,çalˠ,çɑl̪
chealg,Ulster; Connacht,ˈçalˠəɡ,çɑl̪əg
chealg,Ulster; Munster; Connacht,ˈçal̪ˠəɡ,çɑl̪əg
cheana,,"ˈhanˠə, ˈhan̪ˠə",çɑn̪ə
cheannach,Connacht,ˈçan̪ˠəx,çɑn̪ˠəx
cheantar,,ˈçan̪ˠt̪ˠəɾˠ,çɑn̪t̪əɾˠ
cheap,,çapˠ,çɑpˠ
cheaptaí,,ˈçapˠt̪ˠiː,çɑptʲi
chearc,,çaɾˠk,çɑːrk
chearnóg,Connacht,ˈçɑːɾˠn̪ˠoːɡ,çɑɾˠn̪əg
cheart,,çaɾˠt̪ˠ,çɑːɾˠt̪
cheas,,çasˠ,çɑsˠ
cheatha,,ˈçahə,çɑhə
cheintiméadar,Connacht,ˈçɛn̠ʲtʲəmʲeːd̪ˠəɾˠ,çɛntʲimʲəd̪əɾˠ
cheird,Aran; Connacht,xaiɾʲdʲ,çəiɾʲd̪
cheird,Cois-Fharraige; Connacht,çaiɾˠdʲ,çəiɾʲd̪
cheird,Mayo; Connacht,çeɾˠdʲ ~ çoɾˠdʲ,çəiɾʲd̪
cheist,,çɛʃtʲ,çɛʃt̪
cheithre,,ˈçɛɾʲə,çɛçɾʲi
cheo,Munster; Connacht,çoː,çoː
cheoil,Munster; Connacht,çoːlʲ,çoːl̪
cheárta,Connacht,ˈçɑːɾˠt̪ˠə,çɑɾˠt̪ə
chiall,,çiəl̪ˠ,çiəl̪ˠ
chian,,çiənˠ,çiən̪
chiar,,çiəɾˠ,çiəɾˠ
chiardhuibh,,ˈçiəɾˠɣɪvʲ,çiəɾˠɣəː
chic,,çɪc,çɪc
chileagram,,ˈçɪlʲəɡɾˠamˠ,çɪl̪əgɾˠəmˠ
chiliméadar,Connacht,"ˈçɪlʲəmʲed̪ˠəɾˠ, ˈçɪlʲəmʲeːd̪ˠəɾˠ",çɪl̪imʲəd̪əɾˠ
chine,,ˈçɪnʲə,çɪn̪ə
chineál,Connacht,ˈçɪnˠɑːlˠ,çɪn̪əl̪
chion,Connacht,çɪnˠ,xɪn̪
chip,,çɪpʲ,çɪpʲ
chirce,,ˈçɪɾʲcə,çɪɾʲci
chirt,,çɪɾˠtʲ,çəiɾʲt̪
chis,,çɪʃ,çɪʃ
chiseanna,,ˈçɪʃən̪ˠə,çɪʃən̪ˠə
chistin,,ˈçɪʃtʲənʲ,çɪʃtʲən̪
chiumhais,,çuːʃ,çɪivʲiʃ
chiúin,,çuːnʲ,çɪən̪
chloch,Munster; Connacht,xlˠɔx,xl̪ɔx
chloisteáil,,ˈxlˠɔʃtʲɑːlʲ,xl̪ɛʃtʲəl̪
chluais,,"xlˠuəʃ, xl̪ˠuəʃ",xl̪uaiʃ
chluich,,xlˠɪç,xl̪ɪç
chlé,,çlʲeː,xl̪ɛ
chléibh,,"çlʲeːvʲ, çlʲɛi̯vʲ",xl̪eiː
chlóis,,"xlˠoːʃ, xl̪ˠoːʃ",xl̪ɛʃ
chneasta,Ulster; Connacht,ˈçɾʲasˠt̪ˠə,xn̪ɑsˠt̪ə
chnáimh,Ulster; Connacht,xɾˠɑːvʲ,xn̪aiː
choda,,ˈxɔd̪ˠə,xɔd̪ə
chodail,Munster; Connacht,ˈxod̪ˠəlʲ,xɛdʲəl̪
chodlata,Munster; Connacht,ˈkɔl̪ˠət̪ˠə,xɔd̪l̪ət̪ə
choil,,xɛlʲ,çɔl̪
choillte,Connacht,"ˈxəil̠ʲtʲə, ˈxɞl̠ʲtʲə",çɔl̠ʲt̪ə
choir,,xɛɾʲ,çəiɾʲ
choire,,ˈxɛɾʲə,çɛɾʲi
chol,,xɔlˠ,xɔl̪
chomh luath is,,xəˈl̪ˠuəsˠ,xoː l̪ua ɪʃ
chomh maith,,xə mˠa(h),xoː mʲaiç
chomhair,Munster; Connacht,xoːɾʲ,xɔvʲiɾʲ
chon,,xɔnˠ,xɔn̪
chonaic,Aran; Connacht,ˈxɞn̪ˠic,xɔn̪ic
chonaic,Cois-Fharraige; Connacht,ˈxaːnʲic ~ ˈhaːnʲic ~ ˈxinʲic ~ ˈxaːɲc,xɔn̪ic
chonaic,Mayo; Connacht,ˈhanʲic,xɔn̪ic
chor,,xɔɾˠ,xəuɾˠ
chorp,,xɔɾˠpˠ,xəuɾˠpˠ
chos,Munster; Connacht,xɔsˠ,xɔsˠ
chosa,,ˈxɔsˠə,xɔsˠə
choscair,Munster; Connacht,ˈxɔsˠkəɾʲ,xɔsciɾʲ
chrap,,xɾˠapˠ,xɾˠɑpˠ
chreach,,çɾʲax,xɾʲæx
chreid,Munster; Connacht,çɾʲɛdʲ,xɾʲɛdʲ
chros,,xɾˠɔsˠ,xɾˠɔsˠ
chroí,,xɾˠiː,xɾʲɔ
chruaidh,Connacht,xɾˠuə,xɾʲɔə
chruinne,,ˈxɾˠɪn̠ʲə,xɾˠɪn̠ʲə
chruit,,xɾˠɪtʲ,xɾˠɪtʲ
chruth,,xɾˠʊ(h),xɾˠɔ
chrá,Munster; Connacht,xɾˠɑː,xɾˠɑ
chráis,,xɾˠɑːʃ,xɾʲaiʃ
chuain,,"xuənʲ, xuːnʲ",çuaən̪
chuairt,,"xuəɾˠtʲ, xuːɾˠtʲ",çuaiɾʲt̪
chuala,Munster; Connacht,"ˈxuəlˠə, ˈxuəl̪ˠə",xual̪ə
chualabhair,,ˈxuəlˠəwəɾʲ,xual̪ivʲiɾʲ
chualadar,,ˈxuəlˠəd̪ˠəɾˠ,xual̪əd̪əɾˠ
chualais,,ˈxuəlˠəʃ,xual̪iʃ
chualamar,,ˈxuəlˠəmˠəɾˠ,xual̪əmˠəɾˠ
chualas,,"ˈxuəlˠəsˠ, ˈxuəl̪ˠəsˠ",xual̪əsˠ
chualathas,,ˈxuəlˠəhəsˠ,xual̪əhəsˠ
chuarta,,xuəɾˠt̪ˠə,xuaɾˠt̪ə
chuathas,,ˈxuəhəsˠ,xuahəsˠ
chugham,,xuːmˠ,xəiəmˠ
chughamsa,,ˈxuːmˠsˠə,xəiəmˠsˠə
chuid,,xɪdʲ,xɪdʲ
chuig,,xɪɟ,xɪɟ
chuimhnigh,Connacht,ˈxivʲnʲiː,chuimhnigh
chuimhnigh,Galway; Connacht,ˈxivʲnʲə,chuimhnigh
chuimhnigh,Mayo; Connacht,ˈxĩvʲɾʲiː ~ ˈximʲɾʲiː ~ ˈxĩvʲnʲiː,chuimhnigh
chuimhnigh,Munster; Connacht,ˈxiːnʲə,chuimhnigh
chuir,,xɪɾʲ,xəiɾʲ
chuir i dtaisce,,ˌxɪɾʲ əˈd̪ˠaʃcɪ,xəiɾʲ ɪ d̪aisˠkə
chuireas,,ˈxɪɾʲəsˠ,xɪɾʲəsˠ
chuiris,,ˈxɪɾʲəʃ,xɪɾʲiʃ
chulaith,Connacht,ˈxulˠ(h)ə,xɔl̪iç
chulaith,Galway; Connacht,ˈxolˠə ~ ˈxɞlˠə,xɔl̪iç
chulaith,Mayo; Connacht,ˈxolˠiː,xɔl̪iç
chum,,"xuːmˠ, xʊmˠ, xʊnˠ",xuːmˠ
chuma,,ˈxʊmˠə,xɔmˠə
chun,,xʊnˠ,xɔn̪
chur,,xʊɾˠ,xəuɾˠ
churach,Connacht,"ˈxɔɾˠəx, ˈxʊɾˠəx",xɔɾˠəx
chuán,Connacht,ˈxuː.ɑːnˠ,xuan̪
cháiliúil,Connacht,ˈxɑːlʲuːlʲ,çail̪əəl̪
cháin,Munster; Connacht,xɑːnʲ,çain̪
chás,,"xaːsˠ, xɑːsˠ",xɑsˠ
ché,,çeː,çɛ
chéad,,çeːd̪ˠ,çɑd̪
chéanna,Ulster; noun; Connacht,ˈçeːn̪ˠə,çɑn̪ˠə
chéasta,Ulster; Connacht,ˈçeːsˠt̪ˠə,çɑsˠt̪ə
chéibh,,ˈçeːvʲ,çeiː
chéid,,çeːdʲ,çɛdʲ
chéile,,ˈçeːlʲə,çɛl̪ə
chéim,,çeːmʲ,çiːmʲ
chí,,çiː,çɪ
chíd,,ˈçiːdʲ,çɪdʲ
chím,,çiːmʲ,çiːmʲ
chímid,,ˈçiːmʲɪdʲ,çɪmʲidʲ
chíonn,,çiːn̪ˠ,xiːn̪ˠ
chír,,ˈçiːɾʲ,çəiɾʲ
chíre,,ˈçiːɾʲə,çɪɾʲi
chítear,,ˈçiːtʲəɾˠ,çɪtʲəɾˠ
chóir,Munster; Connacht,xoːɾʲ,çəiɾʲ
chóisir,Munster; Connacht,ˈxoːʃəɾʲ,çɛʃiɾʲ
chór,,xoːɾˠ,xəuɾˠ
chóra,,ˈxoːɾˠə,xɔɾˠə
chósta,Munster; Connacht,ˈxoːsˠt̪ˠə,xɔsˠt̪ə
chóta,Munster; Connacht,ˈxoːt̪ˠə,xɔt̪ə
chú,,xuː,xɔ
chúb,,xuːbˠ,xɔbˠ
chúig,,xuːɟ,xɪɟ
chúil,,xuːlʲ,xɪl̪
chúis,,xuːʃ,xɪʃ
chúl,,"xuːlˠ, xuːl̪ˠ",xɔl̪
chúng,,"ˈxuːŋ, ˈxuːŋɡ",xɔŋ
chúns,,xuːn̪ˠsˠ,xɔn̪sˠ
chúrsa,,ˈxuːɾˠsˠə,xɔɾˠsˠə
ciabh,Munster; Connacht,ciəvˠ,ciəə
ciach,,ciəx,ciəx
ciall,,ciəl̪ˠ,ciəl̪ˠ
cialla,,ˈciəl̪ˠə,ciəl̪ˠə
