word,tags,ipa,results
ramhra,,ˈɾˠəuɾˠə,ɾˠamˠhɾˠə
ranna,,ˈɾˠan̪ˠə,ɾˠan̪n̪ə
raon,Ulster; Connacht,ˈɾˠiːnˠ,ɾˠaən̪
reabab,,ˈɾˠabˠəbˠ,ɾʲɑbˠəbˠ
reacht,,ɾˠaxt̪ˠ,ɾʲɑkht̪
reachtach,Connacht,ˈɾˠaxt̪ˠəx,ɾʲɑkht̪əx
reath,,ɾˠa(h),ɾʲɑt
reatha,,ˈɾˠahə,ɾʲɑt̪hə
reiligiún,Connacht,ˈɾˠɛlʲɪɟuːnˠ,ɾʲɛl̪iɟiən̪
reitric,,ˈɾˠɛtʲɾʲɪc,ɾʲɛtʲɾʲic
reoiteog,Connacht,ˈɾˠoːtʲoːɡ,ɾʲoːitʲoːg
riabhach,,,ɾʲiəbˠhəx
riabhach,Connacht,ˈɾˠiəwəx,ɾʲiəbˠhəx
riabhaí,Connacht,ˈɾˠiəwiː,ɾʲiəbʲçi
riabhóg,Connacht,ˈɾˠiəwoːɡ,ɾʲiəbˠhəg
riail,,ɾˠiəlʲ,ɾʲiəəl̪
rialacha,Connacht,ˈɾˠiəlˠəxə,ɾʲiəl̪əkhə
rialtais,,ˈɾˠiəl̪ˠt̪ˠəʃ,ɾʲiəltʲiʃ
riamh,Ulster; Connacht,ɾˠiəw,ɾʲiəm
rian,,"ɾˠiənˠ, ɾˠiən̪ˠ",ɾʲiən̪
riartha,,ˈɾˠiəɾˠhə,ɾʲiəɾˠt̪hə
riaráiste,Connacht,ˈɾˠiːɾˠɑːʃtʲə,ɾʲiəɾʲiʃtʲi
ribe,,ˈɾˠɪbʲə,ɾʲɪbʲi
righ,Ulster; Connacht,ɾˠiː,ɾʲɪɟ
righin,,ɾˠiːnʲ,ɾʲɪɟçən̪
righin,Connacht,"ɾˠainʲ, ɾˠəinʲ",ɾʲɪɟçən̪
rinc,Connacht,ɾˠɪɲc,ɾʲɪnk
rince,Connacht,ˈɾˠɪɲcɪ,ɾʲɪnci
rincí,Connacht,ˈɾˠɪɲciː,ɾʲɪnci
rinne,,ˈɾˠɪn̠ʲə,ɾʲɪn̪n̪ə
rinneabhair,,ˈɾˠɪnʲəwəɾʲ,ɾʲɪn̪n̪ibʲçiɾʲ
rinneadar,,ˈɾˠɪn̠ʲəd̪ˠəɾˠ,ɾʲɪn̪n̪idʲəɾˠ
rinneadh,Connacht,"ˈɾˠɪnʲuː, ˈɾˠɪnʲəvˠ",ɾʲɪn̪n̪ə
rinneamar,,ˈɾˠɪn̠ʲəmˠəɾˠ,ɾʲɪn̪n̪əmˠəɾˠ
rinneas,,ˈɾˠɪn̠ʲəsˠ,ɾʲɪn̪n̪əsˠ
rinnis,,ˈɾˠɪnʲəʃ,ɾʲɪn̪n̪iʃ
riocht,,ɾˠʊxt̪ˠ,ɾˠɪkht̪
rite,,ˈɾˠɪtʲə,ɾʲɪtʲi
rithim,,ˈɾˠɪhəmʲ,ɾʲɪtʲçimʲ
ro-,,ɾˠə,ɾˠʊ
roc,,ɾˠɔk,ɾˠʊk
rochtain,Munster; Connacht,ˈɾˠɔxt̪ˠənʲ,ɾˠʊkhtʲʊ̽n̪
roimh,,ɾˠɪvʲ,ɾʲiːmʲ
roimhe,Connacht,"ˈɾˠivʲə, ˈɾˠĩvʲə",ɾʲɛmʲçi
roimis,,ˈɾˠimʲəʃ,ɾʲɛmʲiʃ
roinne,Ulster; Connacht,ˈɾˠɪn̠ʲə,ɾˠɔn̪n̪ə
ronnach,Connacht,"ˈɾˠɔn̪ˠəx, ˈɾˠʊn̪ˠəx",ɾˠʊn̪n̪əx
rop,,ɾˠɔpˠ,ɾˠʊpˠ
ropa,,ˈɾˠɔpˠə,ɾˠʊpˠʊ̽
ropad,,ˈɾˠɔpˠəd̪ˠ,ɾˠʊpˠʊ̽d̪
ropas,,ˈɾˠɔpˠəsˠ,ɾˠʊpˠʊ̽sˠ
ros,,ɾˠɔsˠ,ɾˠʊsˠ
rosta,,ˈɾˠosˠt̪ˠə,ɾˠʊsˠt̪ʊ̽
roth,,ɾˠɔ(h),ɾˠʊt
rotha,,ˈɾˠɔhə,ɾˠʊt̪hʊ̽
rothair,,ˈɾˠohəɾʲ,ɾˠɛtʲçiɾʲ
rothar,,ˈɾˠɔhəɾˠ,ɾˠʊt̪hʊ̽ɾˠ
rr,,ɾˠ,ɾˠɾˠ
rua,,ɾˠuə,ɾˠua
ruacan,,ˈɾˠuəkənˠ,ɾˠuakən̪
ruag,,ɾˠuəɡ,ɾˠuag
ruaig,,ɾˠuəɟ,ɾʲuaiɟ
ruaigim,Munster; Connacht,ˈɾˠuəɟɪmʲ,ɾʲuaiɟimʲ
ruaille buaille,,ˌɾˠuəl̠ʲə ˈbˠuəl̠ʲə,ɾʲuaəl̪l̪ə bʲuaəl̪l̪ə
ruainne,,ˈɾˠuən̠ʲə,ɾʲuaən̪n̪ə
ruamann na gcoinneal,,ˈɾˠuəmˠən̪ˠə ˈɡɪn̠ʲəlˠ,ɾˠuamˠən̪ˠ n̪a gcɔn̪n̪əl̪
rud beag,Munster; Connacht,ˈɾˠʊd̪ˠ ˈbʲɔɡ,ɾˠʊd̪ bʲɑg
ruda,,ˈɾˠʊd̪ˠə,ɾˠʊd̪ʊ̽
rudaí,Connacht,"ˈɾˠʊd̪ˠi, ˈɾˠʊd̪ˠiː",ɾˠɛdʲi
rugabhair,,ˈɾˠʊɡəwəɾʲ,ɾˠʊgibʲçiɾʲ
rugadar,,ˈɾˠʊɡədˠəɾˠ,ɾˠʊgidʲʊ̽ɾˠ
rugais,,ˈɾˠʊɡəʃ,ɾˠɛɟiʃ
rugamar,,ˈɾˠʊɡəmˠəɾˠ,ɾˠʊgʊ̽mˠʊ̽ɾˠ
rugas,,ˈɾˠʊɡəsˠ,ɾˠʊgʊ̽sˠ
ruifíneach,Connacht,ˈɾˠɪfʲiːnʲəx,ɾˠɪfʲən̪əx
ruthag,,ˈɾˠʊhəɡ,ɾˠʊt̪hʊ̽g
ruán,Connacht,ˈɾˠuː.ɑːnˠ,ɾˠuan̪
ruóg,Connacht,ˈɾˠuːoːɡ,ɾˠʊʊ̽g
rá,Munster; Connacht,ɾˠɑː,ɾˠa
ráinig,Connacht,ˈɾˠɑːnʲɪc,ɾʲain̪iɟ
ráite,,ˈɾˠɑːtʲə,ɾʲaitʲi
rámhaíocht,Ulster; Connacht,ˈɾˠɑːwiəxt̪ˠ,ɾˠamˠhəəkht̪
rása,Munster; Connacht,ˈɾˠɑːsˠə,ɾˠasˠə
rásúr,Connacht,ˈɾˠɑːsˠuːɾˠ,ɾˠasˠəɾˠ
ráth,Munster; Connacht,ɾˠɑː,ɾˠat
ré,,ɾˠeː,ɾʲɛ
ré-,,ɾˠeː,ɾʲɛ
réad,,ɾˠeːd̪ˠ,ɾʲɑd̪
réal,,"ɾˠeːlˠ, ɾˠeːl̪ˠ",ɾʲɑl̪
réalta,,ˈɾˠeːl̪ˠt̪ˠə,ɾʲɑl̪t̪ə
réaltra,,ˈɾˠeːl̪ˠt̪ˠɾˠə,ɾʲɑl̪t̪ɾˠə
réam,,ɾˠeːmˠ,ɾʲɑːmˠ
réama,,ˈɾˠeːmˠə,ɾʲɑmˠə
réasún,Connacht,"ˈɾˠeːsˠuːnˠ, ˈɾˠeːsˠuːn̪ˠ",ɾʲɑsˠən̪
réasúnta,Connacht,ˈɾˠeːsˠuːn̪ˠt̪ˠə,ɾʲɑsˠən̪t̪ə
réidhleán,,ˈɾˠeːlʲɑːn̪ˠ,ɾʲɛdʲhl̪ən̪
réim,,ɾˠeːmʲ,ɾʲiːmʲ
réimeanna,,ˈɾˠeːmʲən̪ˠə,ɾʲɛmʲən̪n̪ə
réir,,ˈɾˠeːɾʲ,ɾʲəiɾʲ
réiteach,Munster; Connacht,ˈɾˠeːtʲəx,ɾʲɛtʲəx
réiteoir,Connacht,ˈɾˠeːtʲoːɾʲ,ɾʲɛtʲoːiɾʲ
rí,,ɾˠiː,ɾʲɪ
ríocht,Munster; Connacht,ɾˠiəxt̪ˠ,ɾˠɪkht̪
ríog,,ˈɾˠiːɡ,ɾˠɪg
ríoga,,ˈɾˠiːɡə,ɾˠɪgə
ríogach,Munster; Connacht,ˈɾˠiːɡəx,ɾˠɪgəx
ríomhaire,,ˈɾˠiːvˠəɾʲə,ɾˠɪmʲçiɾʲi
ríomhchláraitheoir,,ɾˠiːvˠˈxlˠaːɾˠəhoːɾʲ,ɾˠɪmˠhkhl̪iɾʲitʲçoːiɾʲ
ríomhleabhar,Connacht,ˈɾʲiːwˌlʲəuɾˠ,ɾˠɪmˠhl̪əbˠhəɾˠ
ríon,,ɾˠiːnˠ,ɾˠɪn̪
rís,,ɾˠiːʃ,ɾʲɪʃ
ríse,,ˈɾˠiːʃə,ɾʲɪʃi
rísín,Connacht,ˈɾˠiːʃiːnʲ,ɾʲɪʃən̪
ríthe,,ˈɾˠiːhə,ɾʲɪtʲçi
ríúil,Connacht,ˈɾˠiːuːlʲ,ɾʲɪəl̪
ró,Munster; Connacht,ɾˠoː,ɾˠʊ
ró-,Munster; Connacht,ɾˠoː,ɾˠʊ
ród,Munster; Connacht,ɾˠoːd̪ˠ,ɾˠʊd̪
rógaire,Munster; Connacht,ˈɾˠoːɡəɾʲə,ɾˠɛɟiɾʲi
róghoilliúnach,Connacht,ɾˠoːˈɣɔl̠ʲuːnˠəx,ɾˠɛɟçəl̪l̪əən̪əx
rógánta,Connacht,ˈɾˠoːɡɑːn̪ˠt̪ˠə,ɾˠʊgʊ̽n̪t̪ʊ̽
róid,Munster; Connacht,ɾˠoːdʲ,ɾʲɛdʲ
ról,,ɾˠoːlˠ,ɾˠʊl̪
rón,Connacht,"ˈɾˠuːnˠ, ˈɾˠuːn̪ˠ",ɾˠʊn̪
rópa,Munster; Connacht,ˈɾˠoːpˠə,ɾˠʊpˠʊ̽
rós,Munster; Connacht,ɾˠoːsˠ,ɾˠʊsˠ
rú,,ɾˠuː,ɾˠʊ
rúbal,,ˈɾˠuːbˠəlˠ,ɾˠʊbˠʊ̽l̪
rúibric,,ˈɾˠuːbʲɾʲɪc,ɾˠɪbʲɾʲic
rúibín,Connacht,ˈɾˠuːbʲiːnʲ,ɾˠɪbʲən̪
rúin,,ɾˠuːnʲ,ɾˠɪn̪
rún,,"ɾˠuːnˠ, ɾˠuːn̪ˠ",ɾˠʊn̪
rúnaí,Connacht,ˈɾˠuːnˠiː,ɾˠʊn̪ʊ̽
rúnda,,ˈɾˠuːn̪ˠd̪ˠə,ɾˠʊn̪d̪ʊ̽
rúsc,,ɾˠuːsˠk,ɾˠʊsk
rúta,,ˈɾˠuːt̪ˠə,ɾˠʊt̪ʊ̽
sa,,sˠə,sˠa
sa bhaile,Connacht,sˠə ˈwalʲə,sˠa bʲçail̪ə
sa gcaoi go,,sə ˈɡiː ɡə,sˠa gcæə gʊ
sa mbaile,,sˠə ˈmˠalʲə,sˠa mbʲail̪ə
sabhdán,Connacht,"ˈsˠaud̪ˠɑːnˠ, ˈsˠaud̪ˠɑːn̪ˠ",sˠabˠhd̪ən̪
sacsafón,,ˈsˠaksˠəfˠoːnˠ,sˠaksˠəfˠən̪
sacán,Connacht,ˈsˠɑkɑːn̪ˠ,sˠakən̪
sagart,Munster; Connacht,"ˈsˠaɡəɾˠt̪ˠ, ˈsˠɑɡəɾˠt̪ˠ",sˠagəɾˠt̪
sagart,Cois-Fharraige; Munster; Connacht,ˈsˠaːɡəɾˠt̪ˠ,sˠagəɾˠt̪
sagartúil,Connacht,ˈsˠaɡəɾˠt̪ˠuːlʲ,sˠagəɾˠt̪əl̪
saghas,,sˠəisˠ,sˠaghəsˠ
saighdiúir,Connacht,ˈsˠaidʲuːɾʲ,ʃaiɟhdʲiiɾʲ
saighead,,sˠəid̪ˠ,ʃaiɟçəd̪
sail,,sˠalʲ,ʃail̪
saile,,ˈsalʲə,ʃail̪ə
salach,Connacht,"ˈsˠalˠəx, ˈsˠɑlˠəx",sˠal̪əx
salach,Cois-Fharraige; Connacht,ˈsˠaːl̪ˠəx,sˠal̪əx
salachar,Ulster; Connacht,"ˈsˠalˠəxəɾˠ, ˈsˠal̪ˠəxəɾˠ",sˠal̪əkhəɾˠ
salainn,,"ˈsˠalˠən̠ʲ, ˈsˠal̪ˠən̠ʲ",sˠal̪əən̠ʲ
salann,Connacht,"ˈsˠalˠən̪ˠ, ˈsˠal̪ˠən̪ˠ",sˠal̪ən̪ˠ
salm,Ulster; Connacht,ˈsˠal̪ˠəmˠ,sˠal̪mˠ
salú,Connacht,ˈsˠal̪ˠuː,sˠal̪ə
san,,"sˠənʲ, sˠənˠ, sˠən̪ˠ",sˠan̪
sanasán,Connacht,ˈsˠanˠəsˠɑːnˠ,sˠan̪əsˠən̪
saoi,,sˠiː,ʃæə
saoil,Ulster; Connacht,sˠiːlʲ,ʃæəl̪
saoile,,ˈsˠiːlʲə,ʃæəl̪ə
saoileann,,ˈsˠiːlʲən̪ˠ,ʃæəl̪ən̪ˠ
saoir,,sˠiːɾʲ,ʃæiɾʲ
saoire,,ˈsˠiːɾʲə,ʃæiɾʲi
saoirse,,ˈsˠiːɾˠʃə,ʃæiɾʲʃi
saoiste,,ˈsˠiːʃtʲə,ʃæiʃtʲi
saoistí,Connacht,ˈsˠiːʃtʲiː,ʃæiʃtʲi
saol,Ulster; Connacht,"sˠiːlˠ, sˠiːl̪ˠ",sˠaəl̪
saolta,Ulster; Connacht,ˈsˠiːl̪ˠt̪ˠə,sˠaəl̪t̪ə
saonta,Ulster; Connacht,ˈsˠiːn̪ˠt̪ˠə,sˠaən̪t̪ə
saor,Ulster; Connacht,sˠiːɾˠ,sˠaəɾˠ
saora,Ulster; Connacht,ˈsˠiːɾˠə,sˠaəɾˠə
saorann,Ulster; Connacht,ˈsˠiːɾˠən̪ˠ,sˠaəɾˠən̪ˠ
saorstát,Connacht,ˈsˠiːɾˠˌsˠt̪ˠɑːt̪ˠ,sˠaəɾˠsˠt̪ət̪
saothar,Connacht,ˈsˠiːhəɾˠ,sˠaət̪həɾˠ
sara fada,,ˈsˠɑɾˠə ˈfˠɑd̪ˠə,sˠaɾˠə fˠad̪ə
saraiste,,ˈsˠaɾˠəʃtʲə,sˠaɾʲiʃtʲi
scadán,Connacht,ˈsˠkʊd̪ˠɑːnˠ,sˠkad̪ən̪
scafa,Munster; Connacht,sˠkɑfˠə,sˠkafˠə
scafaire,,ˈsˠkafˠəɾʲə,sˠkafʲiɾʲi
scagtha,Ulster; Connacht,ˈsˠkakə,sˠkagt̪hə
scaifte,,ˈskafʲtʲə,scaifʲtʲi
scailleagán,Connacht,"ˈsˠkal̠ʲəɡɑːnˠ, ˈsˠkal̠ʲəɡɑːn̪ˠ",scail̪l̪əgən̪
scairt,,sˠkaɾˠtʲ,scaiɾʲt̪
scairt ascaille,,ˈsˠkaɾˠtʲ ˈasˠkəl̠ʲə,scaiɾʲt̪ ascəl̪l̪ə
scaití,Connacht,ˈsˠkatʲiː,scaitʲi
scamall,,ˈsˠkamˠəl̪ˠ,sˠkamˠəl̪l̪
scamhóg,Connacht,ˈsˠkawoːɡ,sˠkamˠhəg
scamhóg,Cois-Fharraige; Connacht,ˈsˠkaːwoːɡ,sˠkamˠhəg
scamhóga,Connacht,ˈsˠkauwoɡi,sˠkamˠhəgə
scamhóga,Aran; Connacht,ˈsˠkawoːɡiː,sˠkamˠhəgə
scannán,,sˠkəˈn̪ˠaːn̪ˠ,sˠkan̪n̪ən̪
scaoil,,sˠkiːlʲ,scæəl̪
scaoileann,,ˈsˠkiːlʲən̪ˠ,scæəl̪ən̪ˠ
scaoilim,,ˈsˠkiːlʲəmʲ ~ ˈʃciːlʲəmʲ,scæəl̪imʲ
scaoilte,,ˈsˠkiːlʲtʲə,scæəltʲi
scaoth,Ulster; Connacht,sˠkiː,sˠkaət
scaraid,,ˈsˠkaɾˠədʲ,sˠkaɾʲidʲ
sceach,,ʃcax,scəx
sceacha,,ˈʃcaxə,scɑkhə
scealp,,ʃcalˠpˠ,scɑl̪pˠ
sceamhaíl,Connacht,ˈʃcawiːlʲ,scɑmʲçəl̪
sceiche,,ˈʃcɛçə,scɛcçi
sceideal,,"ˈʃcɛdʲəlˠ, ˈʃcɛdʲəl̪ˠ",scɛdʲəl̪
sceith,,ʃcɛ(h),scɛtʲ
sceitimíní,Connacht,ˈʃcɛtʲəmʲiːnʲiː,scɛtʲimʲən̪ə
sciath,,ʃciə,sciət
scil,,ʃcɪlʲ,scɪl̪
scilling,Ulster; Connacht,ˈʃcɪl̠ʲən̠ʲ,scɪl̪l̪əng
scin,,ʃcɪnʲ,scɪn̪
scine,,ˈʃcɪnʲə,scɪn̪ə
scioból,Connacht,ˈʃcɪbˠoːl̪ˠ,sˠkɪbˠəl̪
sciorta,,ˈʃcɪɾˠt̪ˠə,sˠkɪɾˠt̪ə
sciúlán,Connacht,"ˈʃcuːlˠɑːnˠ, ˈʃcuːl̪ˠɑːn̪ˠ",scɪəl̪ən̪
sclábhaíocht,Connacht,ˈsˠklˠɑːwiəxt̪ˠ,sˠkl̪abˠhəəkht̪
scoil,,sˠkɔlʲ,scɔl̪
scoile,,ˈsˠkɞlʲə,scɔl̪ə
scoláireacht,Connacht,ˈsˠkɔlˠɑːɾʲəxt̪ˠ,sˠkʊl̪iɾʲʊ̽kht̪
scoth,,sˠkɔ(h),sˠkʊt
scragall,,ˈsˠkɾˠaɡəl̪ˠ,sˠkɾˠagəl̪l̪
scraiste,Ulster; Connacht,ˈsˠkɾˠaʃtʲə,sˠkɾʲaiʃtʲi
scriúta,,ˈʃcɾʲuːt̪ˠə,sˠkɾʲɪət̪ə
scrábán,Connacht,ˈsˠkɾˠɑːbɑːnˠ,sˠkɾˠabˠən̪
scráib,,sˠkɾˠaːbˠ,sˠkɾʲaibʲ
scréach,,ʃcɾʲeːx,sˠkɾʲəx
scríob,Ulster; Connacht,ʃcɾʲiːbˠ,sˠkɾˠɪbˠ
scríobh,Ulster; Connacht,ʃcɾʲiːw,sˠkɾˠɪb
scríobhfaidh,Ulster; Connacht,ˈʃcɾʲiːfˠə,sˠkɾˠɪbˠhfʲiː
scríofa,,ˈʃcɾʲiːfˠə,sˠkɾˠɪfˠə
scrúdú,Connacht,ˈsˠkɾˠuːd̪ˠuː,sˠkɾˠʊd̪ʊ̽
scuab,,sˠkuəbˠ,sˠkuabˠ
scuabtha,,ˈsˠkuəpˠə,sˠkuabˠt̪hə
scuaid,,sˠkuədʲ,scuaidʲ
scáileán,,sˠkɑːlʲɑːnˠ,scail̪ən̪
scáth,Munster; Connacht,sˠkɑː,sˠkat
scátháin,Connacht,ˈsˠkɑːhɑːnʲ,sˠkatʲçən̪
scáthán,Connacht,ˈsˠkɑːhɑːnˠ,sˠkat̪hən̪
scéal,Ulster; Connacht,"ʃceːlˠ, ʃceːl̪ˠ",scɑl̪
scéala,,ˈʃceːlˠə,scɑl̪ə
scéalaithe,,ˈʃceːlˠɪhə,scɑl̪itʲçi
scéalaí,Connacht,ˈʃceːlˠiː,scɑl̪ə
scéim,,ʃceːmʲ,scɛmʲ
scéimh,,ʃceːvʲ,scɛmʲ
scíth,,ʃciː,scɪtʲ
scóig,Munster; Connacht,sˠkoːɟ,scɛɟ
scóip,Munster; Connacht,sˠkoːpʲ,scɛpʲ
scóir,,sˠkoːɾʲ,scɛɾʲ
scóp,Munster; Connacht,sˠkoːpˠ,sˠkʊpˠ
scór,,sˠkoːɾˠ,sˠkʊɾˠ
scóráil,Connacht,ˈsˠkoːɾˠɑːlʲ,sˠkɛɾʲəl̪
sea,,ʃa,ʃæ
seabhac,Munster; Connacht,ʃauk,ʃɑbˠhək
seabhaic,Munster; Connacht,ˈʃau(ɪ)c,ʃɑbʲçic
seach,,ʃax,ʃəx
seachain,,ˈʃaxənʲ,ʃɑcçən̪
seacht,,ʃaxt̪ˠ,ʃɑkht̪
seacht déag,,ʃaxt̪ˠ dʲeːɡ,ʃɑkht̪ dʲɑg
seachtainí,,ˈʃaxt̪ˠənʲiː,ʃɑkhtʲən̪ə
seachtar,,ˈʃaxt̪ˠəɾˠ,ʃɑkht̪əɾˠ
seachtó,,ˈʃaxt̪ˠoː,ʃɑkht̪ə
seacláid,Connacht,"ˈʃæklˠɑːdʲ, ˈʃækl̪ˠɑːdʲ",ʃɑkl̪idʲ
sead,,ʃad̪ˠ,ʃɑd̪
seada,,ˈʃad̪ˠə,ʃɑd̪ə
seagal,Munster; Connacht,"ˈʃaɡəl̪ˠ, ˈʃæɡəl̪ˠ, ˈʃæːɡəl̪ˠ",ʃɑgəl̪
seaicéad,Connacht,ˈʃaceːd̪ˠ,ʃaicəd̪
seal,,"ˈʃalˠ, ˈʃal̪ˠ",ʃɑl̪
seala,,"ˈʃalˠə, ˈʃal̪ˠə",ʃɑl̪ə
sealadach,,ˈʃalˠəd̪ˠəx,ʃɑl̪əd̪əx
sealbh,,ˈʃalˠəvˠ,ʃɑl̪əb
sealbha,,ˈʃalˠəvˠə,ʃɑl̪bˠhə
sealg,Ulster; Connacht,ˈʃalˠəɡ,ʃɑl̪əg
sealg,Ulster; Munster; Connacht,ˈʃal̪ˠəɡ,ʃɑl̪əg
sealga,Ulster; Connacht,ˈʃalˠəɡə,ʃɑl̪gə
sealga,Ulster; Munster; Connacht,ˈʃal̪ˠəɡə,ʃɑl̪gə
seamhan,,ʃəunˠ,ʃɑmˠhən̪
seamra,,ˈʃamˠɾˠə,ʃɑmˠɾˠə
seamróg,Connacht,ˈʃamˠɾˠoːɡ,ʃɑmˠɾˠəg
seamróga,Connacht,ˈʃamˠɾˠoːɡə,ʃɑmˠɾˠəgə
sean,,"ʃanˠ, ʃan̪ˠ",ʃɑn̪
sean-,,ʃanˠ,ʃɑn
seanathair,,ˈʃanˠahəɾʲ,ʃɑn̪itʲçiɾʲ
seanbhan,,ˈʃanˠˌwanˠ,ʃɑn̪bˠhən̪
seanbhean,Ulster; Connacht,ˈʃanˠvʲanˠ,ʃɑnbʲçən̪
seanbhean,Cois-Fharraige; Ulster; Connacht,ˈʃæːn̪ˠˌvʲæːn̪ˠ,ʃɑnbʲçən̪
seanchas,,"ˈʃanˠəxəsˠ, ˈʃan̪ˠəxəsˠ",ʃɑn̪khəsˠ
seandaoine,,ˈʃanˌdiːnə,ʃɑndʲiən̪ə
seanduine,Cois-Fharraige; Connacht,ˈʃæːn̪ˠɪnʲə,ʃɑn̪d̪ən̪ə
seanduine,Ulster; Connacht,ˈʃan̪ˠinʲə,ʃɑn̪d̪ən̪ə
seanfhear,,ˈʃanˠˌaɾˠ,ʃɑnfʲçəɾˠ
seanfhocal,,"ˈʃanˠɔkəlˠ, ˈʃanˠɔkəl̪ˠ",ʃɑn̪fˠhəkəl̪
seangaire,,"ˈʃanˠəɡəɾʲə, ˈʃan̪ˠəɡəɾʲə",ʃɑnɟiɾʲi
seanmhná,,ˈʃanˠˌvˠnˠɑː,ʃɑn̪mˠhn̪ə
seanmóir,Cois-Fharraige; Connacht,ˈʃæːn̪ˠəmˠoːɾʲ,ʃɑnmʲiɾʲ
seanmóir,Galway; Connacht,ˈʃanˠəmˠoːɾʲ,ʃɑnmʲiɾʲ
seanmóir,Mayo; Connacht,ˈʃanˠəmˠəɾʲ,ʃɑnmʲiɾʲ
seanmóirí,Connacht,"ˈʃanˠəmoːɾʲiː, ˈʃan̪ˠəmoːɾʲiː",ʃɑnmʲiɾʲi
seans,,ʃan̪ˠsˠ,ʃɑn̪sˠ
seanscéal,Connacht,ˈʃanˠʃceːlˠ,ʃɑn̪scəl̪
seanóir,,ˈʃanˠoːɾʲ,ʃɑn̪iɾʲ
searbh,Connacht,ˈʃarˠuː,ʃæɾˠəb
searbhas,Ulster; Connacht,ˈʃaɾˠəwəsˠ,ʃæɾˠbˠhəsˠ
seas,,ʃasˠ,ʃɑsˠ
seasamh,Connacht,"ˈʃasˠuː, ˈʃasˠə",ʃɑsˠəm
seasamh,Munster; Connacht,ˈʃasˠəvˠ,ʃɑsˠəm
seasc,,ʃasˠk,ʃɑsk
seasca,,ˈʃasˠkə,ʃɑsˠkə
seastar,,ˈʃasˠt̪ˠəɾˠ,ʃɑsˠt̪əɾˠ
seift,,ʃɛfʲtʲ,ʃɛfʲt̪
seilbh,,ˈʃɛlʲəvʲ,ʃɛl̪əb
seilbhe,,ˈʃɛlʲəvʲə,ʃɛlbʲçi
seile,,ˈʃɛlʲə,ʃɛl̪ə
seilg,,"ˈʃelʲɪɟ, ˈʃɛlʲɪɟ",ʃɛl̪əg
seilide,,ˈʃɛlʲədʲə,ʃɛl̪idʲi
seimint,,ˈʃɛmʲənʲtʲ,ʃɛmʲən̪t̪
seinm,Munster; Connacht,ˈʃɛnʲəmʲ,ʃɛn̪mˠ
seisc,,ʃɛʃc,ʃɛʃk
seise,,ˈʃɛʃə,ʃɛʃi
seisean,,ˈʃɛʃənˠ,ʃɛʃən̪
seisiún,Connacht,ˈʃɛʃuːnˠ,ʃɛʃiən̪
seo,,ʃɔ,ʃoː
seo caite,,ʃɔ ˈkatʲə,ʃoː caitʲi
seo chugainn,,ʃɔ ˈxʊɡən̠ʲ,ʃoː khɛɟiən̠ʲ
seobh,,ʃɔw,ʃoːb
seod,,"ʃoːd̪, ʃɔd̪",ʃoːd̪
seoid,Munster; Connacht,ʃoːdʲ,ʃoːidʲ
seol,Connacht,ʃoːlˠ,ʃoːl̪
seolaim,Connacht,ˈʃoːlˠəmʲ,ʃoːl̪imʲ
seolaim,Munster; Connacht,ˈʃoːl̪ˠəmʲ,ʃoːl̪imʲ
seomraí,,"ˈʃoːmˠɾˠiː, ˈʃuːmˠɾˠiː",ʃoːmɾʲi
seordán,Connacht,ˈʃoːɾˠd̪ˠɑːnˠ,ʃoːɾˠd̪ən̪
seál,,"ʃɑːlˠ, ʃɑːl̪ˠ",ʃɑl̪
seám,,ʃaːmˠ,ʃɑːmˠ
seánra,Munster; Connacht,ˈʃɑːn̪ˠɾˠə,ʃɑn̪ɾˠə
sh,,h,s
shagart,,ˈhaɡəɾˠt̪ˠ,sˠhagəɾˠt̪
shalach,Connacht,ˈhal̪ˠəx,sˠhal̪əx
shaoil,Ulster; Connacht,hiːlʲ,ʃçæəl̪
sheabhac,Munster; Connacht,hauk,ʃçɑbˠhək
sheaicéad,Connacht,ˈhaceːd̪ˠ,ʃçaicəd̪
sheal,,"ˈhalˠ, ˈhal̪ˠ",ʃçɑl̪
sheamra,,ˈhamˠɾˠə,ʃçɑmˠɾˠə
shean,,hanˠ,ʃçɑn̪
sheisear,,ˈhɛʃəɾˠ,ʃçɛʃəɾˠ
sheol,,"çɔːlˠ, çɔːl̪ˠ",ʃçoːl̪
sheomra,,ˈçoːmˠɾˠə,ʃçoːmˠɾˠə
shil,Munster; Connacht,hɪlʲ,ʃçɪl̪
shinsir,Ulster; Connacht,ˈhɪn̠ʲʃəɾʲ,ʃçɪnʃiɾʲ
shir,,hɪɾʲ,ʃçɪɾʲ
shiúil,,çuːlʲ,ʃçɪəl̪
shiúl,,"çuːlˠ, çuːl̪ˠ",ʃçɪəl̪
shleamhain,Ulster; Connacht,ˈ(h)lʲãuwənʲ,sˠhl̪amʲçən̪
shleamhna,,"ˈ(h)lʲãunˠə, ˈ(h)lʲãun̪ˠə",sˠhl̪amˠhn̪ə
shleamhnaigh,,"ˈ(h)lʲãunˠi, ˈ(h)lʲãunˠə, ˈ(h)lʲãun̪ˠi, ˈ(h)lʲãun̪ˠə, ˈ(h)lʲəunˠiː, ˈ(h)lʲəun̪ˠiː",sˠhl̪amˠhn̪iː
shloinne,,ˈ(h)l̪ˠɪn̠ʲə,sˠhl̪ɔn̪n̪ə
